scenario,metric,mea_boot_low,mea_boot_high,media_boot_low,media_boot_high,st_boot_low,st_boot_high,ma_boot_low,ma_boot_high,mi_boot_low,mi_boot_high,note
fixed_30,max_abs_matrix,0.7827954632636654,0.7827954632636654,0.7873027267343184,0.7873027267343184,0.1257455846524336,0.1257455846524336,1.1164232205758045,1.1164232205758045,,,Bootstrap CI at 95%
fixed_30,mean_abs_matrix,0.168558560484423,0.168558560484423,0.1695599386035546,0.1695599386035546,0.0285184223672611,0.0285184223672611,0.2538534674773633,0.2538534674773633,,,Bootstrap CI at 95%
fixed_30,n_assets,72.0,72.0,,,,,72.0,72.0,72.0,72.0,Bootstrap CI at 95%
fixed_30,row_sum_range,48.9851275009398,48.9851275009398,48.644816481037786,48.644816481037786,10.492586615473169,10.492586615473169,95.32020089150468,95.32020089150468,,,Bootstrap CI at 95%
fixed_30,row_sum_std,9.36998395528483,9.36998395528483,9.286260882387293,9.286260882387293,1.497427692340686,1.497427692340686,14.303251496585085,14.303251496585085,,,Bootstrap CI at 95%
fixed_30,stability_matrix_corr,0.957528245433188,0.957528245433188,0.9705417801147448,0.9705417801147448,,,,,,,Bootstrap CI at 95%
fixed_30,stability_rowsum_corr,0.9574315575757136,0.9574315575757136,0.9755424495502926,0.9755424495502926,,,,,,,Bootstrap CI at 95%
