,ROSE,ANKR,VET,NEAR,ETH,EOS,BAKE,GRT,REEF,INJ,FIL,MATIC,BCH,IOST,CHR,EGLD,HBAR,ZIL,ALGO,DENT,DASH,ALICE,IOTA,LINK,XTZ,LRC,ONE,SXP,KAVA,AXS,ADA,SOL,ONT,ETC,MANA,SNX,ZEC,CFX,YFI,WAVES,LTC,CHZ,XLM,COTI,DOT,OMG,SUSHI,FTM,BNB,UNI,STX,RUNE,THETA,HOT,1INCH,FET,KSM,SLP,CRV,IOTX,BTC,AVAX,ENJ,CAKE,XRP,TRX,ATOM,AAVE,DOGE,NEO,SAND,QTUM
ROSE,0.0,0.2857863053966053,0.13378816331505855,0.05604177102757922,0.12309095735141604,0.12809573439742286,0.0,-0.10958737959236259,0.13241573455761008,0.1898151621438806,0.01516762379022818,-0.17715108457576412,0.1936375171528608,0.2043346188898414,0.10166650600087503,-0.06177150750867015,0.021154986080100913,0.17327181992855606,0.09624702778950447,0.002694960663737367,0.3472405484129145,0.0,0.0742811845692099,0.04288792481718173,0.06242868946081451,-0.03291135349774808,0.167124272104948,0.25895719699112274,0.007502398500735141,0.18704008915108422,-0.18169102122992437,0.11965747332920748,0.10779095109402943,0.35967475480796174,0.1655746393615669,-0.03858617768323569,0.20213432968311068,0.0,0.2731276571852532,0.18375141973874726,0.37070372252456385,0.060034175989944566,-0.0038792800837357637,0.0935869321693568,-0.07766195486255292,0.3076132670935502,-0.13281923433124032,0.018203247890839408,0.20374901220833042,0.07631825188113099,-0.09131303951840491,-0.07148182717257608,0.023303658945469527,0.08921423421565566,0.011118918443505783,0.16122425857108297,-3.833922774260296e-05,0.0,0.10430994111873351,0.013511606197344907,0.18328968735511691,-0.3540350889244387,0.14177672043781647,-0.10337165440929597,0.28057452365444785,0.22226709820479457,-0.3914169005380619,0.03935721622883641,-0.08709303639823038,0.25371516200319605,-0.03938991949668015,0.16259714116395746
ANKR,-0.2857863053966053,0.0,-0.11583250932153247,-0.17357850964976435,-0.378129882273458,-0.25746993002644075,0.0,-0.33015728489742624,-0.05809632046843516,-0.35836209448242634,0.05670395834059755,-0.09967610808781424,-0.1273329539472344,-0.20416270226994976,-0.3089206200326864,-0.07374572780116004,-0.2568207495456802,-0.16290570277671132,-0.15550924244481906,-0.2207670472136194,-0.11277729499761488,0.0,-0.23335552221988193,-0.23139220481137332,-0.22162413947632217,-0.33120567273119605,-0.01030311489671111,-0.23021716172722462,-0.2399685244821032,0.08150930481464541,-0.32806840978005936,-0.11732005876885612,-0.28868751753860394,-0.20569067568213295,-0.27425876008626954,-0.1639915023041544,-0.2794260920404395,0.0,-0.232619719957615,-0.04315505884981116,-0.2103972905501282,-0.31165017488562347,-0.27642448339478504,0.225500692118234,-0.14973536085507907,-0.1991981985692596,-0.19826622015588505,-0.16747430752123732,-0.0099639312173508,-0.13402290483717597,-0.40971133199423415,-0.28029494686068035,-0.1711855897346677,-0.30768538691298775,-0.27212306777705303,-0.027317622806481437,-0.021331733874188963,0.0,0.14057255485037837,-0.32754725866886564,-0.2836379834935252,-0.33580512136129637,-0.45739615029408565,-0.3085201299800043,0.13952990957631897,-0.1834379148720785,-0.09617826174786501,-0.26081372063108166,-0.2771157027789987,-0.18639728882159734,0.33169271939393047,-0.2509986866228096
VET,-0.13378816331505855,0.11583250932153247,0.0,-0.1274331878916662,0.06493959336891202,0.09371096421488341,0.0,-0.3391979695145655,0.1254999740292588,-0.12259937099268517,0.021542882890400253,0.03896082054038227,0.2445766826453326,0.043089432656944496,0.0893936198413696,-0.04629571790422595,-0.18536064212167408,0.17905568705736633,-0.06896652069934694,-0.24660365877455648,0.3065096641424949,0.0,-0.04987983537017742,0.12300519367910775,0.08667935054141397,-0.15898470722748576,0.2645245959621107,-0.08957423554035071,-0.049254561148678,0.16300009081950884,-0.09734030762673315,-0.07788499763413245,0.1018744967505422,0.27634529093516835,0.09231447087948982,-0.19040497622825625,0.009859963404998225,0.0,-0.02403919234911432,-0.04386375337456594,0.16790619195129725,-0.00814608736952438,0.18568992833373854,-0.08846776133235987,0.007149957973960716,0.11547414114467447,-0.2539655088598329,0.07538830004128155,0.08453775694022019,-0.08117950114279196,-0.1987554899638867,-0.23578447270913322,-0.10368276193893718,-0.07094622910552363,-0.24995915569818028,0.17954828826115984,0.03664278778565161,0.0,-0.042199455272707694,-0.11531766059299488,-0.10920861207628607,-0.32146146057833336,-0.2411351788620329,0.043804467881523444,0.23484472570411352,0.002791340145419905,-0.14166497194977123,-0.1574533925366241,-0.24693772099069183,0.2682230513491755,0.18377681063033066,0.1854220584904234
NEAR,-0.05604177102757922,0.17357850964976435,0.1274331878916662,0.0,0.10369667648748614,0.26166758184564126,0.0,-0.22713107043442457,0.13994584066916338,0.0711669458182757,0.2594635968874009,0.03694912007481005,0.44605857066231847,0.08143580982044163,0.25046590039086264,0.1889550357897904,-0.31393842221474755,0.3047843052274479,0.15705573108751408,-0.2388071436216684,0.4656810490902616,0.0,0.09406399925479865,0.29050801971856943,0.21138291157911782,-0.07599980469974496,0.5549448027442138,0.13726165303594487,0.021008611771867015,0.5667480386303739,-0.13384988820777666,-0.01209917681697445,0.3233845192217151,0.40924097018395517,-0.19516891364748065,-0.08472231513894549,0.09014558724333496,0.0,-0.09644264195693769,0.2367241881053461,0.36408077414621776,0.1074595562057091,0.10125144879291181,0.16527168237060202,-0.009498617824815675,0.40184186581139325,-0.18814584120228878,-0.05382303192430404,0.16831408718808932,-0.033757677435102315,-0.37582222879289157,0.003249125914390444,0.3629793117413724,0.16343814183594477,0.06458553976835353,0.4846602579293914,0.12257753219968638,0.0,0.09102503486542812,-0.15385869632513038,0.1376284208027625,-0.151806413215771,-0.2645441636746893,0.013735059661177232,0.14284132687850876,0.232684236568476,-0.15257051387915135,-0.11844327447733524,-0.19148745119085187,0.4530996822123933,0.4177704791603496,0.2137497720025397
ETH,-0.12309095735141604,0.378129882273458,-0.06493959336891202,-0.10369667648748614,0.0,-0.05415775767743336,0.0,-0.22843148413716408,0.3508588632292643,-0.22040573152226967,0.13053240051908777,0.09322962751815754,0.05221276574376583,0.13314979798654264,0.12641006986503672,0.026025261496818095,0.015689316685188942,0.04760106146697271,0.03747244174125804,0.05523471319109225,0.18402793894925892,0.0,-0.013685592971234894,0.04375472151417885,-0.02310167481104181,-0.13771321458671673,0.12537211804116802,0.08684294722125799,0.07573479048278375,0.004685750959766366,-0.18281233453147874,0.01373149986836171,-0.005938990021722591,0.13782047289097804,-0.0927543327169886,-0.004018826725041141,-0.0651759305314662,0.0,-0.09216898607811104,-0.012195899589927298,-0.04679280394624151,-0.011537516420172866,-0.015683401456333776,0.0643564854124629,-0.07413879094427399,0.0048424453814781415,-0.14273449366637658,0.07412278752464793,0.11265659851820682,-0.04320052946226871,-0.21935540027655667,-0.387973628060224,-0.1611414362474768,0.011900334568562931,-0.10663990030708906,0.20089215241163583,-0.1173679189399556,0.0,0.17398054719351452,-0.04372897752782989,-0.0899143775618328,-0.2089678509822659,0.03476487410484805,0.057643543403661485,0.38435691437486935,-0.014936349003837236,-0.21831147164997708,0.06373138492387685,-0.20799007269067088,0.18296718536995407,-0.11475242107222597,0.07401294049358371
EOS,-0.12809573439742286,0.25746993002644075,-0.09371096421488341,-0.26166758184564126,0.05415775767743336,0.0,0.0,-0.18276859224024528,0.21273233936893915,-0.13319443774038828,0.15323214919926628,-0.0618457046714755,0.363780966723379,-0.030713528272324174,0.06740999354085302,-0.21420597059899582,-0.38062166164551703,0.05386122650003837,-0.24914678547648997,-0.02441561725914618,0.3329205027824044,0.0,-0.03556931812780369,0.025040173394348088,0.024832116268533995,-0.2051733846160434,0.16678979165223434,-0.20375912113915848,-0.007501167939810666,0.10044389793620022,-0.14052891615149604,0.005076866725403147,0.07138128185955946,0.3576034535579684,-0.0576510953494165,-0.08122675239534005,0.15528753929582104,0.0,-0.010535726745771246,0.13987867922704808,0.10050116096639551,-0.10937385836538482,-0.08579292275058045,0.06914336406723819,-0.035061315080339044,0.05995679702799934,-0.16566210834531125,-0.04683924995662497,0.050154347686218764,-0.05058440685209972,-0.30366906006063843,-0.20082651271595914,-0.17961106877564137,-0.027830684563755162,-0.12045460195228341,0.0059576320965202545,0.0695971985109469,0.0,0.03707846716028382,-0.17883570725427014,-0.07166937150069713,-0.3558342039555682,-0.20201584890488034,-0.18012481173354378,0.2105043667938467,0.07387975486093828,-0.12402863187946724,-0.06670823243813684,-0.1519545159899735,0.34113735298386305,0.07967551391179224,0.15871724211952815
BAKE,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRT,0.10958737959236259,0.33015728489742624,0.3391979695145655,0.22713107043442457,0.22843148413716408,0.18276859224024528,-0.0,0.0,0.06391795750465792,0.0987673697555849,0.09430558953935976,-0.15549036011329787,0.4121294693363308,0.06148097954649191,0.12276866007754061,-0.004992683260016645,0.07209828099158078,0.15159374094536587,0.21573010225312103,0.027602725070173514,0.31125436836143594,0.0,0.07729911478174224,0.14544896581737077,0.2058541375747585,-0.0036629803376985624,0.1981400706199815,0.1780781691985502,0.17905285956831954,0.47828106662441616,-0.19103552290757114,-0.18141035160664523,0.20094349336419262,0.218225220885562,0.18154305226439463,-0.08600643584188476,0.14139355287993577,0.0,0.19380517105858605,0.2506384241644105,0.27590926972539775,0.23591034179974169,0.16665433501652338,0.1049844870492185,0.10642135291315087,0.20973819902175025,-0.10341165902491616,0.18431059675571287,0.043236191894890974,-0.02144554918476009,0.08235343919522879,-0.17313645827298216,0.19416558829425237,0.2429202772461329,0.06742421405990126,0.2430415408948457,0.21682020696089435,0.0,-0.07239732198787152,0.1860833929448522,0.15928247945786972,-0.46836749455972704,0.25742963490902765,0.09023039985429811,0.042423609083104497,0.1575011608645139,0.11591665806345905,-0.2544635239516359,0.005916630938411993,0.36421700052733,0.05560575166453136,0.07809006378542534
REEF,-0.13241573455761008,0.05809632046843516,-0.1254999740292588,-0.13994584066916338,-0.3508588632292643,-0.21273233936893915,-0.0,-0.06391795750465792,0.0,-0.38833317053123007,0.06965366738271454,-0.2780843483062695,-0.13143151765082292,-0.2458624748828388,-0.09719828476110443,-0.33628286945689095,-0.21737740592205548,-0.09161552202330342,-0.13241905365806064,-0.1710626122498659,0.025328358728130634,0.0,-0.260071904951344,-0.14587569727850813,-0.14571915138379718,-0.4380063966369716,0.0005726631298461887,0.062373357243471934,-0.19538333277998593,0.0052445176936117485,-0.25353355609851114,-0.15240570925143704,-0.18136171187772368,-0.09589984237112677,-0.1361505549926595,-0.32276392222067,-0.2319602461322174,0.0,-0.16786654926901443,-0.06135536562110741,-0.23341819230959915,-0.2132950405210967,-0.10125874086933541,-0.11310317396858247,-0.30154353016593205,-0.1613664743712599,-0.4257061299889689,-0.013643925989214434,0.029836553930337933,-0.313949650254775,-0.2690411712503678,-0.5805052324139374,-0.36308267810608674,-0.3074065208260779,-0.003155049097998547,0.019126945626395976,-0.04092114756831233,0.0,0.042671424627423,-0.13690887754726644,-0.3436575665270305,-0.27763028424315167,-0.32535202691080667,-0.1146266294534776,0.07534605233679012,-0.26480380807305526,-0.2811283382927598,-0.2330899407583212,-0.09906427931881256,-0.0040521733422123896,0.3430719762950143,-0.06299509788945666
INJ,-0.1898151621438806,0.35836209448242634,0.12259937099268517,-0.0711669458182757,0.22040573152226967,0.13319443774038828,-0.0,-0.0987673697555849,0.38833317053123007,0.0,0.25460343016212283,0.23344042659360675,0.18606106065441352,0.18816160035196908,0.3256338521522328,-0.1787284393854042,0.18897099412581822,0.17195548274309885,0.06410280312755354,-0.0447179824240035,0.14236785633734028,0.0,-0.015743763296781527,0.3293065330973118,0.22199653172239603,0.11721118622979224,0.36282070369457003,-0.07355238112634996,0.19326822296395463,-0.07584998382379325,0.10260988553095357,0.16071361405021864,0.0719459079499594,0.284359991917681,0.1599497582137588,0.3202764543465886,0.05388367461692466,0.0,-0.14098634263497717,0.19476326320834622,0.14970138569875885,0.28996285482220163,-0.015213693452361697,0.19086555319997997,0.15438699601993952,0.17593562218050887,0.0880277390838364,0.1790905155969049,0.2639313551043191,0.07042851518935817,-0.040107878186191506,-0.03801024151671598,0.07018923311007896,-0.12698343660377565,-0.09582490756967321,0.1327005693572756,-0.06266497470266959,0.0,0.17263628965050123,-0.007065611584082879,-0.061395400671553024,-0.027991784096800344,0.2861492451550746,-0.17238907550530475,0.13744806564704187,0.059150914251716175,0.10893560799918248,0.1730032740250002,-0.16642073074060196,0.08579258926904146,-0.0946292491997944,0.24626020350534777
