metric,mean,median,std,max,min
mean_abs_matrix,0.16857388740651832,0.16955993860355467,0.02852708523218279,0.25385346747736326,
max_abs_matrix,0.7827954632636654,0.7873027267343184,0.12574558465243366,1.1164232205758045,
row_sum_range,48.985204189966794,48.644816481037765,10.49250676593713,95.32020089150468,
row_sum_std,9.370121869505837,9.286260882387293,1.4973811142125983,14.303251496585087,
stability_matrix_corr,0.9575247854346518,0.970541780114744,,,
stability_rowsum_corr,0.9574388120775867,0.9755424495502925,,,
n_assets,72.0,,,72.0,72.0
