,ROSE,ANKR,VET,NEAR,ETH,EOS,BAKE,GRT,REEF,INJ,FIL,MATIC,BCH,IOST,CHR,EGLD,HBAR,ZIL,ALGO,DENT,DASH,ALICE,IOTA,LINK,XTZ,LRC,ONE,SXP,KAVA,AXS,ADA,SOL,ONT,ETC,MANA,SNX,ZEC,CFX,YFI,WAVES,LTC,CHZ,XLM,COTI,DOT,OMG,SUSHI,FTM,BNB,UNI,STX,RUNE,THETA,HOT,1INCH,FET,KSM,SLP,CRV,IOTX,BTC,AVAX,ENJ,CAKE,XRP,TRX,ATOM,AAVE,DOGE,NEO,SAND,QTUM
FIL,-0.0400392627175743,0.0024658631189734548,0.05879150238465197,-0.012595899282883516,-0.14389140427418506,-0.0827755805278263,-0.0,-0.056888317911574005,-0.08351271131640803,-0.07681309091441951,0.0,0.012828845433470348,-0.01330851007001882,-0.08659673212868635,-0.07287878319909202,-0.11673393960108552,-0.04252343682274351,-0.020928937307648554,-0.07663378014057975,-0.03886290643293838,-0.016528375242490623,0.0,-0.022876421939505676,-0.04277309965015108,-0.015557425519800772,-0.05481490023217872,-0.0032378809222910476,-0.11617409203367463,-0.04774680125699371,-0.03880317297424313,-0.03021416911441549,-0.05575596943841621,-0.08644391225248815,-0.04679947720269262,-0.054327399482424266,-0.06805080374011374,-0.03622890982028526,0.0,-0.09409769225131248,-0.0499709861291725,-0.040547537010128254,0.10276182096134262,-0.10927527386940811,0.011452920099977393,0.017066445304879663,-0.13841035953465136,-0.09342234815667538,-0.07242892170259801,0.004967653787152526,-0.11427497584828211,0.1354765073707498,-0.09448626989989795,0.025309310750810998,0.001502227011242474,-0.15318582826332322,-0.07332256648763419,0.01356435014209828,0.0,-0.15309802425563052,-0.03447044906902652,-0.05649709752302151,-0.10565968293996897,0.07007023114300398,0.05620808287779776,-0.17370728189770024,-0.06577421006181994,-0.059408812611468576,-0.13321240189223643,-0.18727797445548638,-0.04718568789972738,-0.03528735846230102,-0.06991862380330094
MATIC,-0.020822359565355553,0.004657661526738077,0.06307831374197032,0.00649598809588986,-0.07639858519452314,-0.09628848039638405,-0.0,-0.06340088819168666,-0.055774259462260334,-0.03218112120469763,-0.012828845433470348,0.0,0.019901962366696113,-0.0631381416159204,-0.06934928932214146,-0.10861117132447828,-0.009712370345020205,-0.037849743983413564,-0.07483727888549768,-0.07065350683829558,-0.014734753143644974,0.0,-0.031981326813270594,0.012498254024473687,0.01474955547101131,-0.02339027368418828,-0.01905237056087078,-0.1069160552810155,-0.027861319109108662,-0.043548616693438735,-0.04145550462402969,-0.06203251918965347,-0.0826841956087877,-0.047587281757284106,-0.04055397443128805,-0.037021257589093914,-0.020434403204290186,0.0,-0.06655129617715272,-0.025736520939811658,-0.04381716987095752,0.07638692721568807,-0.09801462563393148,-0.006643265360201878,0.04497042566619863,-0.1237406102593398,-0.06556933268301102,-0.08452331325532175,-0.006283085175690706,-0.09388901153611373,0.06913239582838504,-0.07010063592509858,0.01582608433196092,-0.04089946650445464,-0.1313871672836895,-0.04735991884969204,0.02526191196780614,0.0,-0.0926677039951202,-0.035700265643352436,-0.06069250024866141,-0.08273381250364376,0.08822151720886062,0.07260199795172842,-0.170333906191806,-0.08227536946145997,-0.050606536331120666,-0.08935754223747683,-0.1801844151833012,-0.03663264242220693,-0.01452528006056486,-0.069035364959383
BCH,-0.010869946048421342,-0.023936085220597758,0.06290493589436219,0.003694803784110523,-0.17350282977669207,-0.06093722037328664,-0.0,-0.013343474054557991,-0.05029368309452087,-0.08392997126816665,0.01330851007001882,-0.019901962366696113,0.0,-0.04732249295703106,-0.06142624111423778,-0.10281612149062769,-0.04181959866973062,0.02860842548762149,-0.0211571614904823,-0.013369871388829668,0.00941504882126587,0.0,-0.007097999875668171,-0.04377639519060833,0.0035469507147931068,-0.029176925200242232,-0.003413108866572534,-0.11110095621827598,-0.03567538460986491,0.005066648715545519,-0.041818964038360384,-0.08613781680801383,-0.044729519216834934,0.003941678882663502,-0.09936521942045562,-0.045186367569850616,0.02885760668166415,0.0,-0.041282807383003994,-0.018659966003434503,-0.023111550723970087,0.07709406223601209,-0.08800066788705113,-0.004482388867962206,0.018926917643706076,-0.08901326320248676,-0.06214601864079125,-0.08956137166577033,-0.006178214821780104,-0.07205703464805346,0.09008759362503538,-0.08572091693016824,0.027932149489361624,-0.032977083581998856,-0.08632552614512837,-0.08350093518682722,0.029645969727883414,0.0,-0.10807554890603296,-0.009264109080425409,-0.07493503305895516,-0.07781837491177535,0.028523356681948775,0.04879078109721205,-0.08884350194965035,-0.03109011230699371,-0.030895085789204912,-0.12619259588039386,-0.18017218675660204,-0.03019048117168255,-0.05522947911964257,-0.058032541349707645
IOST,0.04919900319423248,0.07380955094106756,0.14348052341211215,0.11807346447667694,-0.0008776126434201781,-0.018462616056106107,-0.0,0.0318468510092757,0.04653470180803215,0.04933634668010922,0.08659673212868635,0.0631381416159204,0.04732249295703106,0.0,0.011496731713913688,0.0025981221167548085,0.07493720049786057,0.0396231508677653,0.0430804664817071,0.02631161868292481,0.017228840434422465,0.0,0.04787852732467629,0.08677743719783554,0.12125660342928613,0.0359721661717225,0.05938583426294802,-0.025784189153918113,0.08281416618652859,0.0642956076464275,0.014777626112118969,0.006740558271786934,-0.00014919655452222402,0.024779218079008347,0.035998381975605453,0.08590136507657509,0.05319882616637989,0.0,0.04985157876711438,0.04604984202607765,-0.024252614180506837,0.08505185959451617,0.007829431006771914,0.05390904024736187,0.08246980031025397,-0.05967203147795547,0.014317757250330965,0.007546206970851399,0.02164121394028956,-0.013732018820386771,0.11858714903333828,0.011200749489272688,0.06692177622560858,-0.02117734939106708,-0.028625961414896595,0.010642649758557055,0.06906131946530264,0.0,-0.0036135396794803043,0.0556840789094778,-0.03008565213873121,0.02128176285658845,0.17684478215988136,0.08309436296715403,-0.05907286583933885,0.006674633714860656,0.031139876760729268,0.005869162909676984,-0.06923017971375467,0.03135626227935018,0.041392869386036424,0.01884211959924159
CHR,0.01282828802672753,0.07112504347344806,0.12481799612295563,0.03801626116015655,-0.08921467729313082,-0.02929660622137681,-0.0,0.00644807178092599,-0.0216934608450311,-0.020119913944748435,0.07287878319909202,0.06934928932214146,0.06142624111423778,-0.011496731713913688,0.0,-0.07579101235975938,0.015784227401524853,0.04955900246380002,-0.018469485774048056,0.03607321839009203,0.07751543437565972,0.0,0.045797099314476286,0.01754153262896263,0.05822612172486319,-0.026122043732807132,0.07284108121929123,-0.051119714080241074,0.013503975218337128,0.02135739979923934,0.007693845694885293,0.007581666111411756,-0.010269360121620497,0.03103028196119867,0.004013103271945706,-0.0162793262191836,0.05460266833479427,0.0,0.011455015975620098,0.006657609691517297,0.0018264968340108156,0.1526570730734974,-0.0339154413014604,0.06258266712042743,0.06778680147514615,-0.09274723538933716,-0.04615392767058535,-0.010280999195690532,0.056490176122560576,-0.07161636908016855,0.19165659828376025,-0.053344001606625335,0.06036095081563697,0.05646130150519735,-0.11616387445331788,-0.010269499630577661,0.08058164247179339,0.0,-0.11590149793373944,0.03919860473642778,-0.00729260375836549,-0.05128475820680045,0.12916000255029403,0.08208626179973613,-0.0898922848863995,-0.0004235724614081171,-0.00519461544712807,-0.08431657599286202,-0.1411133873033159,0.04734877290374023,0.03224449700178955,-0.008584500313831955
EGLD,0.06598808524682753,0.13201174205700889,0.15464897673587147,0.07482835812524868,0.007655929210340973,0.049053303223955125,-0.0,0.046528163451196924,0.034509936155953436,0.04553854618629316,0.11673393960108552,0.10861117132447828,0.10281612149062769,-0.0025981221167548085,0.07579101235975938,0.0,0.0698066004274121,0.08407408185196807,0.02934991100900952,0.05870027523158655,0.09600604625704645,0.0,0.08154420985433719,0.08058516920478354,0.10631858814855882,0.04128991251168468,0.11807590647214194,0.02345106153215759,0.07068669913480341,0.07570114631568359,0.059169875763165236,0.05497470653576009,0.0334014387876011,0.06684482961954608,0.08032985971248552,0.030046222161275393,0.055334228872036595,0.0,0.03644125608418508,0.04837412170411648,0.06757043288430986,0.17575894927061803,0.035004063087590076,0.09558260649547018,0.09664334613184838,-0.021763282350390933,0.00840624894287012,0.030595178819739388,0.09741406001102415,-0.021122610516752016,0.16877551103439953,-0.006392095192367386,0.10021887235238852,0.0834795191050357,-0.047987243837777416,0.06005044493402922,0.10226854701310395,0.0,-0.0405896153401647,0.08767081816100303,0.05335958579669642,0.0018760250978397952,0.17349276294840865,0.03769905967756802,-0.00940717607641095,0.05117694700198905,0.033277669186443926,-0.018510035261063096,-0.057523812334517754,0.07982323443191985,0.10013559412837048,0.054225040671778135
HBAR,-0.03772883183796838,0.00802501984644266,0.0717258088604874,0.0015513765244050681,-0.06419438461553517,-0.03193849635162105,-0.0,-0.03797220432949333,-0.046296570608604926,-0.04019626722485237,0.04252343682274351,0.009712370345020205,0.04181959866973062,-0.07493720049786057,-0.015784227401524853,-0.0698066004274121,0.0,0.012151659794273684,-0.03757381237447455,-0.004967420827977964,0.017778664918445153,0.0,-0.004363879906218615,-0.022398512908297308,0.048951567560077014,-0.05029165444874106,0.018100229382107036,-0.03864501275458754,0.0010770580536957342,-0.009057149081226679,-0.06065178235285745,-0.03840462252789084,-0.030201962602327936,-0.007080648520241317,-0.025275923671823408,-0.0011602436346713763,0.040972538188800256,0.0,0.10359424421521723,-0.03076551882226891,-0.03535326364412722,0.03773817023627879,-0.028174441495138758,-0.003971501220787488,-0.024958283018246652,-0.10571012442080108,-0.07610809901265403,-0.045324094615877275,-0.02727491511247343,-0.09713971367753393,0.07700520567932373,-0.07668437659835065,-0.01169562352175979,-0.018116433511780605,-0.10723972883706223,-0.05477031668325871,-0.02437463235837678,0.0,-0.114135978737755,-0.005078598280483071,-0.0418863936390535,-0.0545435755635042,0.08506352091371094,0.17512582768739857,-0.06760038415423786,-0.007611525991391255,-0.07093950160732815,-0.0744628987666206,-0.12772245336085586,0.011552694769029592,-0.040468305539714367,-0.0168513910436926
ZIL,-0.0025872834291915114,0.021252081934163725,0.06448478090573084,0.020607539987684165,-0.12579406750666305,-0.09083731070345485,-0.0,-0.027244964659707216,-0.046896924624445946,-0.04280352903685214,0.020928937307648554,0.037849743983413564,-0.02860842548762149,-0.0396231508677653,-0.04955900246380002,-0.08407408185196807,-0.012151659794273684,0.0,-0.04995865839663194,-0.024257099627435663,0.001219908042488338,0.0,-0.00944929978561504,-0.008271026493377187,0.008846916484926859,-0.00834749461516976,0.019816121478150817,-0.08404394229013096,-0.011316527893174277,-0.014771670059564368,-0.006295545355639642,-0.040509288255489495,-0.06821535100432186,-0.03627641499473305,-0.048999268175753896,-0.00576164628353415,0.007472888949367984,0.0,-0.0696829668818782,-0.01151821992690183,-0.048942175932938814,0.13052899052228367,-0.09111447600232103,0.031907574074505785,0.06764356896391077,-0.11628283878329743,-0.04107067860859931,-0.045636728806061844,0.02930475786012038,-0.062260242913091235,0.12418071061880503,-0.04858700578399938,0.04636900612372652,0.0006805985738868037,-0.09519456236724616,-0.037056277495447154,0.0563560530875718,0.0,-0.0990178185277179,-0.00938263216056362,-0.04690777779248201,-0.06267246746022698,0.09481841398757773,0.04744809915999018,-0.1473499300447545,-0.05256826042490409,-0.02885736806143624,-0.08084868438040954,-0.15395676186924073,-0.022326960705168875,-0.021714501319090085,-0.058391494712246916
ALGO,0.03213385182392492,0.0890378227628526,0.11770440867103438,0.052958351939189074,-0.05517046825660399,-0.009369453441482545,-0.0,0.016282091588674774,0.0041045960708605556,0.0051602777519045295,0.07663378014057975,0.07483727888549768,0.0211571614904823,-0.0430804664817071,0.018469485774048056,-0.02934991100900952,0.03757381237447455,0.04995865839663194,0.0,0.028685944707467048,0.04017242099681673,0.0,0.04064589928957563,0.02791624477125232,0.06202410122285473,0.013609755859155026,0.08072754217196249,-0.027633876004787283,0.03822048058374472,0.04520467053787802,0.021216645857063954,0.007978358767688765,-0.021606877606390795,0.01565218068946045,0.040554345396739744,0.010748171001709994,0.015533132426554574,0.0,0.0037418613785705213,0.0038878689320932525,0.01359179105128866,0.14323309060018774,-0.006455134549207819,0.060045444343971244,0.06465492681109286,-0.07110661482845415,-0.022738553089589608,0.007559301607381608,0.05231140678747842,-0.04755086281045551,0.15844469897650057,-0.03427195083346657,0.06451335370141004,0.036699668193723445,-0.06605379668610645,0.011293219782149144,0.07316244322724486,0.0,-0.07346171212319474,0.05006510423799915,0.002802805204790537,-0.03938616459699418,0.15397341224468092,0.05789902910660827,-0.049463698573119164,0.0034217989737911347,0.0019205250670176754,-0.04664486304572768,-0.09016534924920339,0.02790340420021309,0.046520608390311025,-0.0015291049999296424
DENT,0.015332875108310606,0.06120117589797652,0.09122152048784599,0.04085205508010992,-0.06665984072728987,-0.06060950071960197,-0.0,-0.011754617476736673,-0.03798490925405573,-0.014039025770841429,0.03886290643293838,0.07065350683829558,0.013369871388829668,-0.02631161868292481,-0.03607321839009203,-0.05870027523158655,0.004967420827977964,0.024257099627435663,-0.028685944707467048,0.0,0.03265732606043903,0.0,0.01654850915854772,0.017916228554418545,0.03546411856255799,-0.004833401620834454,0.04383628902568204,-0.0608919937474629,0.01178630255775659,0.004962607389146778,0.015782302130626757,0.0020974082305483255,-0.04779657836736656,-0.011055494715704106,0.0007408965722097705,0.007079172524601884,0.014081135485855822,0.0,-0.03821072654799634,0.007889447361779656,-0.012669647126715089,0.1484625501850811,-0.04771565228213176,0.04901207098637245,0.07246855920155659,-0.10203389579417516,-0.02781391169495734,-0.0089170084305491,0.056523900861591314,-0.05106801877618422,0.16049189480052178,-0.03497214688807798,0.07029008603703002,0.024263416014298322,-0.09196453141724731,-0.00958391629245936,0.07597547422049805,0.0,-0.09974299322334285,0.015384820661047016,-0.0083440392950207,-0.05809092956126938,0.12430606130270572,0.09125080485050373,-0.10263003759639827,-0.031347784806350476,-0.0006422629363864174,-0.060350529534206165,-0.1262304673280773,0.0070291414438486965,0.009689889152982967,-0.03393665552078462
