metric,mean,median,std,max,min
mean_abs_matrix,0.1685738874065183,0.16955993860355464,0.02852708523218279,0.2538534674773633,
max_abs_matrix,0.7827954632636656,0.7873027267343184,0.12574558465243366,1.1164232205758045,
row_sum_range,48.985204189966794,48.64481648103778,10.49250676593713,95.32020089150468,
row_sum_std,9.370121869505837,9.286260882387293,1.4973811142125981,14.303251496585087,
stability_matrix_corr,0.9575247854346518,0.9705417801147449,,,
stability_rowsum_corr,0.9574388120775867,0.9755424495502926,,,
n_assets,72.0,,,72.0,72.0
