scenario,metric,count,mean_mean,mean_std,mean_ci95,mean_boot_low,mean_boot_high,median_mean,median_std,median_ci95,median_boot_low,median_boot_high,std_mean,std_std,std_ci95,std_boot_low,std_boot_high,max_mean,max_std,max_ci95,max_boot_low,max_boot_high,min_mean,min_std,min_ci95,min_boot_low,min_boot_high
research_full,max_abs_matrix,3,0.5946466994642922,0.0,0.0,0.5946466994642922,0.5946466994642922,0.5932716463314381,0.0,0.0,0.5932716463314381,0.5932716463314381,0.09659488912050722,1.3877787807814457e-17,1.5704195272132438e-17,0.09659488912050722,0.09659488912050722,0.9314471852812275,1.1102230246251565e-16,1.256335621770595e-16,0.9314471852812275,0.9314471852812275,,,,,
research_full,mean_abs_matrix,3,0.1203153742814718,0.0,0.0,0.1203153742814718,0.1203153742814718,0.11928757749031231,1.3877787807814457e-17,1.5704195272132438e-17,0.11928757749031231,0.11928757749031231,0.0176505722002901,0.0,0.0,0.0176505722002901,0.0176505722002901,0.165694054225597,0.0,0.0,0.165694054225597,0.165694054225597,,,,,
research_full,n_assets,3,72.0,0.0,0.0,72.0,72.0,,,,,,,,,,,72.0,0.0,0.0,72.0,72.0,72.0,0.0,0.0,72.0,72.0
research_full,row_sum_range,3,35.41043801263979,0.0,0.0,35.41043801263979,35.41043801263979,34.04207870321916,0.0,0.0,34.04207870321916,34.04207870321916,7.8566714869494945,0.0,0.0,7.8566714869494945,7.8566714869494945,58.01065310164186,0.0,0.0,58.01065310164186,58.01065310164186,,,,,
research_full,row_sum_std,3,6.706401616851129,8.881784197001252e-16,1.005068497416476e-15,6.706401616851129,6.706401616851129,6.579374164090685,0.0,0.0,6.579374164090685,6.579374164090685,1.0233303459726883,0.0,0.0,1.0233303459726883,1.0233303459726883,9.370149956124871,0.0,0.0,9.370149956124871,9.370149956124871,,,,,
research_full,stability_matrix_corr,3,0.9796190054685633,1.1102230246251565e-16,1.256335621770595e-16,0.9796190054685633,0.9796190054685633,0.9875844790313805,1.1102230246251565e-16,1.256335621770595e-16,0.9875844790313805,0.9875844790313805,,,,,,,,,,,,,,,
research_full,stability_rowsum_corr,3,0.9795766914858918,0.0,0.0,0.9795766914858918,0.9795766914858918,0.9896405365682645,0.0,0.0,0.9896405365682645,0.9896405365682645,,,,,,,,,,,,,,,
