scenario,metric,mea_boot_low,mea_boot_high,media_boot_low,media_boot_high,st_boot_low,st_boot_high,ma_boot_low,ma_boot_high,mi_boot_low,mi_boot_high,note
research_full,max_abs_matrix,0.5946466994642922,0.5946466994642922,0.5932716463314381,0.5932716463314381,0.09659488912050722,0.09659488912050722,0.9314471852812275,0.9314471852812275,,,Bootstrap CI at 95%
research_full,mean_abs_matrix,0.1203153742814718,0.1203153742814718,0.11928757749031231,0.11928757749031231,0.0176505722002901,0.0176505722002901,0.165694054225597,0.165694054225597,,,Bootstrap CI at 95%
research_full,n_assets,72.0,72.0,,,,,72.0,72.0,72.0,72.0,Bootstrap CI at 95%
research_full,row_sum_range,35.41043801263979,35.41043801263979,34.04207870321916,34.04207870321916,7.8566714869494945,7.8566714869494945,58.01065310164186,58.01065310164186,,,Bootstrap CI at 95%
research_full,row_sum_std,6.706401616851129,6.706401616851129,6.579374164090685,6.579374164090685,1.0233303459726883,1.0233303459726883,9.370149956124871,9.370149956124871,,,Bootstrap CI at 95%
research_full,stability_matrix_corr,0.9796190054685633,0.9796190054685633,0.9875844790313805,0.9875844790313805,,,,,,,Bootstrap CI at 95%
research_full,stability_rowsum_corr,0.9795766914858918,0.9795766914858918,0.9896405365682645,0.9896405365682645,,,,,,,Bootstrap CI at 95%
