metric,mean,median,std,max,min
mean_abs_matrix,0.1752527371832677,0.17532198166764157,0.008341926366355957,0.19467417132378387,
max_abs_matrix,0.8358955028064863,0.8407698824908393,0.05389801722573959,0.9420094405478971,
row_sum_range,38.538252374465,38.08163166671856,5.978764343070209,52.484805343253456,
row_sum_std,7.989644024612639,8.001301527740075,0.7171712303111482,9.400545022790418,
stability_matrix_corr,0.95207245829052,0.9598578382438031,,,
stability_rowsum_corr,0.9501695646899618,0.95775417040136,,,
n_assets,72.0,,,72.0,72.0
