datetime,1INCH,AAVE,ADA,AERO,AKT,ALGO,APE,APT,ARB,AR,ATOM,AVAX,AXL,AXS,BCH,BNB,BRETT,BSV,BTC,CAKE,CFX,CHZ,COMP,CRV,DOGE,DOT,DRIFT,DYDX,EGLD,EIGEN,ENA,ENS,ETC,ETHFI,ETH,FARTCOIN,FET,FIL,FLOW,GALA,GRT,HBAR,ICP,IMX,INJ,IOTA,JASMY,JTO,JUP,KAIA,KAS,KAVA,LDO,LINK,LTC,MANA,MORPHO,MOVE,NEAR,NEO,ONDO,OP,PENDLE,PENGU,POL,POPCAT,PYTH,QNT,RENDER,RUNE,SAND,SEI,SOL,SPX,STRK,STX,SUI,SUN,SUPER,TAO,THETA,TIA,TON,TRX,TURBO,TWT,UNI,VET,VIRTUAL,WIF,WLD,W,XLM,XMR,XRP,XTZ,ZEC,ZK,date
2022-02-27,36134049.0,1043283.9,705517731.0,,,105203360.4,,,,2877700.8,19828895.23,10767047.0,,3716856.0,302176.083,1137035.75,,,423197.247,,,173910511.0,322059.634,48060976.9,2030819523.0,30107585.5,,18238895.2,595806.4,,,2204058.6,4541514.18,,2948786.157,,,18065347.0,10380281.1,4052790703.0,196407603.0,143388890.0,6618625.5,22011338.0,,36655125.1,,,,,,8154749.8,,21729707.3,1799839.737,176158355.0,,,30215216.0,2133282.53,,,,,,,,,,14842014.0,163592586.0,,9791044.0,,,,,,,,55691254.3,,,1861620740.0,,,28481566.0,1591962912.0,,,,,288690807.0,197222.774,1044575694.8,41425088.4,476924.916,,2022-02-27
2022-02-28,35148864.0,869370.3,906266661.0,,,115040066.0,,,,4303674.4,21504450.95,11805342.0,,4789309.0,350415.466,1485043.23,,,615391.161,,,676303675.0,331175.346,60978604.4,2349018476.0,33143291.7,,20328944.2,742133.3,,,2074885.6,4575593.05,,3405929.703,,,15408343.7,9104298.8,5107909715.0,154528057.0,158114577.0,5969788.68,18330978.0,,42299119.8,,,,,,7405429.7,,23467919.52,2340783.986,188599745.0,,,32537493.0,3490544.94,,,,,,,,,,14481911.0,169899180.0,,16640184.0,,,,,,,,58492502.0,,,1577301729.0,,,28894826.0,2010391699.0,,,,,362171081.0,231408.758,1012394289.6,33658722.7,597119.629,,2022-02-28
2022-03-01,32777760.0,832771.6,765838195.0,,,148776528.7,,,,2737824.2,18274673.99,12681316.0,,6918298.0,416951.297,2327829.24,,,448483.646,,,286943148.0,308208.273,64185660.8,2291677537.0,29292185.2,,18163514.9,786295.8,,,2004919.6,4870428.18,,2903119.452,,,10280537.6,6329664.4,5883469075.0,133532330.0,184898430.0,5632591.88,20354971.0,,34717958.5,,,,,,12914199.7,,20263401.54,2367165.689,183840337.0,,,96715700.0,4871818.21,,,,,,,,,,87805103.0,219191658.0,,13421455.0,,,,,,,,66706885.5,,,1439012061.0,,,11819948.0,1853068518.0,,,,,378429474.0,223237.458,1027063405.3,28291950.4,433197.624,,2022-03-01
2022-03-02,29959401.0,744039.2,595595599.0,,,116991309.6,,,,1974818.2,18765897.46,9208805.0,,4531842.0,283690.899,1153475.22,,,407603.721,,,413802223.0,293527.773,80490015.5,1999601805.0,20983774.4,,28270572.5,546558.4,,,1864679.5,3797594.44,,2628094.604,,,9612475.9,4209564.8,3891897512.0,134139302.0,157725481.0,5205253.32,13187921.0,,26073203.9,,,,,,8466284.7,,19938674.36,2085527.619,125600022.0,,,63850630.0,2219727.99,,,,,,,,,,83076920.0,180782415.0,,15156169.0,,,,,,,,39725459.5,,,1175963875.0,,,9420686.0,1624784923.0,,,,,258319391.0,206443.869,706888982.6,32158667.4,750345.88,,2022-03-02
2022-03-03,30306256.0,736872.5,495072312.0,,,145144367.6,,,,1798068.2,28386269.01,8875451.0,,2953669.0,257655.876,962575.97,,,365565.832,,,339738687.0,279779.186,43364922.9,1456627428.0,18398955.6,,25818833.6,381111.8,,,1615986.2,7660205.2,,2068430.471,,,5868299.3,3371765.2,2803958813.0,94842625.0,140018484.0,10010941.54,9130275.0,,22071557.0,,,,,,9364889.6,,13873105.14,2322937.427,101585626.0,,,50414728.0,2894640.89,,,,,,,,,,68968266.0,127069003.0,,9515942.0,,,,,,,,52786555.3,,,1033684327.0,,,7041518.0,4334358584.0,,,,,226337099.0,200078.682,718787940.6,23442594.9,886499.69,,2022-03-03
2022-03-04,33938145.0,702659.0,613558216.0,,,118342991.6,,,,1902180.7,29226820.74,12596833.0,,2793144.0,305156.766,1197130.93,,,469138.374,,,726059329.0,246918.192,42484209.2,1899663220.0,21772318.2,,23418663.4,599129.0,,,18931571.7,5589738.0,,2431616.203,,,6527106.3,4245107.7,2931122635.0,97953211.0,124537004.0,6473246.5,16038215.0,,21428548.0,,,,,,14630373.7,,18080387.77,2474410.131,109136438.0,,,66858159.0,1742291.45,,,,,,,,,,70472885.0,129191445.0,,10531964.0,,,,,,,,34006309.6,,,1257280109.0,,,7304936.0,2704104687.0,,,,,244548275.0,331873.33,801175408.5,25239254.9,823373.976,,2022-03-04
2022-03-05,18815579.0,402772.3,434256518.0,,,65589229.4,,,,905550.5,17206613.16,6602753.0,,2818297.0,164945.857,865309.88,,,198747.893,,,2087541967.0,143700.861,26973107.6,988165049.0,18731204.7,,11502030.9,439298.9,,,11655534.1,3080904.32,,1085460.56,,,3289322.8,6805461.6,2168950876.0,66126774.0,80986349.0,3975121.25,11538494.0,,21278851.1,,,,,,6600854.0,,9972509.7,1481423.892,77066941.0,,,32043261.0,1155570.73,,,,,,,,,,39468752.0,101228178.0,,5581271.0,,,,,,,,21934852.7,,,1453048704.0,,,5575515.0,1301338415.0,,,,,238312625.0,148036.624,1007044896.8,17591117.6,438744.903,,2022-03-05
2022-03-06,25955901.0,529447.7,403531834.0,,,90725112.4,,,,932508.0,14564100.78,5530697.0,,2373373.0,211081.383,813431.18,,,311705.26,,,1507199054.0,219428.533,38951877.9,1222588500.0,18098387.4,,11727822.5,315115.3,,,9660152.9,2943800.69,,1394552.348,,,3810884.4,4278991.5,2741379513.0,85248031.0,81239593.0,4181844.69,16924098.0,,23655579.3,,,,,,5268693.6,,12227951.06,1423048.838,81796301.0,,,45270774.0,1066706.62,,,,,,,,,,39974355.0,89007304.0,,6179199.0,,,,,,,,22569504.0,,,1241753660.0,,,6871570.0,1326702058.0,,,,,260773974.0,690365.323,696068209.4,16921387.3,705299.948,,2022-03-06
2022-03-07,32288490.0,835133.4,619363426.0,,,116334441.0,,,,2296049.2,21144039.32,8364347.0,,4009271.0,303334.463,1604861.57,,,490254.516,,,768544815.0,247914.094,58786603.6,1754507880.0,24956044.8,,17399970.0,521659.6,,,6245525.6,4101208.48,,2690724.432,,,6235104.7,5864469.5,3050546527.0,133202745.0,202416228.0,6355337.47,375572921.0,,32281751.4,,,,,,10076239.8,,22403617.96,2075023.345,116229782.0,,,48322881.0,1435778.72,,,,,,,,,,39519314.0,132115858.0,,10221834.0,,,,,,,,31395499.1,,,1190020668.0,,,8081919.0,1672266587.0,,,,,389209415.0,306165.152,1230578745.3,22828179.7,755718.447,,2022-03-07
2022-03-08,26095797.0,849547.3,605092753.0,,,90679996.5,,,,2875777.7,16052770.66,9824286.0,,3064151.0,220754.72,1340264.2,,,421462.367,,,401683949.0,234866.179,51336690.1,1524857191.0,18661439.3,,12931837.9,410102.1,,,3649343.4,3985595.31,,2643188.688,,,4347289.5,2935895.9,2944281181.0,180652793.0,127230725.0,4417515.09,394236799.0,,25312794.2,,,,,,12742143.1,,18484106.05,1773870.613,96501821.0,,,27335644.0,1280070.35,,,,,,,,,,32009544.0,109261560.0,,9063016.0,,,,,,,,52370207.5,,,1177743456.0,,,7752978.0,1234021151.0,,,,,267355162.0,997490.731,639021577.2,20631719.8,2525954.771,,2022-03-08
2022-03-09,26175459.0,498442.7,523374012.0,,,81228461.0,,,,3460832.4,17253299.38,9223490.0,,3092142.0,320488.334,1598742.55,,,462059.811,,,399619076.0,189903.999,39540207.3,1635998912.0,16449857.2,,15215901.7,626898.9,,,3592933.5,4209016.85,,2075382.606,,,5309201.3,3076087.8,2732309710.0,133452868.0,149461719.0,4449354.84,177905913.0,,23760157.0,,,,,,7652522.5,,19226646.4,1812307.484,87763847.0,,,64056398.0,1541802.21,,,,,,,,,,70005412.0,98389838.0,,10676883.0,,,,,,,,32387281.9,,,1490039171.0,,,8493565.0,1330183516.0,,,,,389957825.0,1969664.583,829746824.3,17472428.1,2407892.745,,2022-03-09
2022-03-10,57242646.0,578776.6,501424124.0,,,94630634.1,,,,2917141.0,15271217.85,7560257.0,,3398639.0,317386.812,1230312.39,,,520645.186,,,386107240.0,217655.691,51449998.5,1718882599.0,16666341.9,,12689389.8,1077549.3,,,6079026.5,4109659.29,,2036842.087,,,5238995.4,5483244.7,2215002902.0,135059001.0,278446420.0,4228237.21,101750492.0,,91186033.0,,,,,,6451228.1,,16927292.15,1967479.973,85994077.0,,,79779950.0,1778371.36,,,,,,,,,,78032242.0,92573131.0,,9014111.0,,,,,,,,27144556.3,,,2151635427.0,,,6486659.0,1337720686.0,,,,,374235482.0,950795.794,878982391.3,20778311.6,2856252.627,,2022-03-10
2022-03-11,30938229.0,485593.5,430638376.0,,,86769856.7,,,,3267980.5,12387024.17,9763695.0,,3062862.0,266308.157,921756.69,,,467078.892,,,333028256.0,173527.636,43712835.3,1334675033.0,33785458.8,,11884604.9,1152037.7,,,2456671.2,3503804.68,,2046135.535,,,4280807.3,3287798.1,1968653262.0,150857220.0,137421561.0,3822033.23,285657404.0,,32809286.3,,,,,,6661399.7,,14637797.07,1981125.332,70638181.0,,,48828831.0,1758474.54,,,,,,,,,,142582264.0,80426834.0,,8563858.0,,,,,,,,31933140.3,,,1380957164.0,,,6511480.0,1282704584.0,,,,,455917885.0,511005.489,1431403351.6,20220536.9,3105635.728,,2022-03-11
2022-03-12,26013682.0,497611.0,228557215.0,,,46520161.1,,,,1353458.1,5617003.23,3677051.0,,2253850.0,163179.015,562882.47,,,172494.825,,,827601383.0,177034.93,27365755.6,819892312.0,24898659.6,,11950859.7,423064.1,,,1549180.7,2643997.54,,835243.91,,,5892180.9,1773256.9,1233921354.0,75895552.0,83227086.0,2702356.96,313410491.0,,25503803.9,,,,,,2901123.1,,9468539.48,1253203.157,36352127.0,,,21781012.0,862041.17,,,,,,,,,,92736943.0,43242502.0,,4052394.0,,,,,,,,17050857.6,,,841768153.0,,,4486821.0,791217243.0,,,,,403360875.0,711618.721,2055670520.5,12432692.9,1501049.898,,2022-03-12
2022-03-13,38364897.0,480559.1,431676907.0,,,63419129.1,,,,1480714.7,8265274.23,4420735.0,,1931841.0,206883.085,716405.55,,,236623.694,,,1051474572.0,145679.758,29776784.6,1413909633.0,18040412.3,,12899610.5,341647.0,,,1618880.4,2485108.02,,1153034.412,,,3737978.7,2457305.2,5246772597.0,369822359.0,88320504.0,3048788.91,179086211.0,,21956529.3,,,,,,3384749.7,,12275325.07,1301227.016,101067382.0,,,26978274.0,1074576.08,,,,,,,,,,80479869.0,111369215.0,,6611188.0,,,,,,,,20968535.6,,,724429994.0,,,5270560.0,1067461518.0,,,,,286006010.0,971071.048,926180464.2,13173452.4,1723438.308,,2022-03-13
2022-03-14,25335783.0,679204.5,467040705.0,,,108091437.6,,,,1531050.8,9263754.87,9855309.0,,3372217.0,248592.204,810016.97,,,360058.358,,,469448527.0,188930.537,37014416.3,3219438458.0,17182171.8,,14519378.7,609247.5,,,2402481.7,2942848.39,,1700607.097,,,3927082.3,3050898.7,2878783041.0,411764226.0,121740361.0,3326746.4,98559665.0,,26954973.9,,,,,,4978278.1,,17079683.23,1713271.625,63889723.0,,,31642716.0,1126107.99,,,,,,,,,,147683534.0,84788832.0,,7688576.0,,,,,,,,22172552.7,,,962780509.0,,,6300094.0,931074548.0,,,,,277193344.0,471547.913,840618065.1,16526061.4,1818246.367,,2022-03-14
2022-03-15,25630469.0,539785.8,424967871.0,,,107554143.8,,,,1318665.0,13009835.54,8434272.0,,2548463.0,235139.657,740553.28,,,345019.243,,,260852629.0,184060.907,38401581.3,1425202794.0,15870674.2,,13365136.3,1541549.9,,,1455964.6,2385608.24,,2010933.59,,,5960610.6,2511147.8,2040450154.0,946618655.0,128371823.0,3738733.19,70376310.0,,25040887.1,,,,,,3866555.3,,16924601.39,1710569.282,59031664.0,,,38461203.0,996455.77,,,,,,,,,,110021589.0,70224428.0,,8055738.0,,,,,,,,25302458.6,,,954759824.0,,,6942250.0,924718318.0,,,,,275032584.0,582022.456,606296109.6,14291582.5,1421360.749,,2022-03-15
2022-03-16,120055431.0,1705801.2,610369483.0,,,109697864.8,,,,2642300.3,13459320.72,8353425.0,,4223984.0,323223.764,1087376.63,,,650589.661,,,325428185.0,261797.629,48621041.7,1969292053.0,24051005.2,,19985527.8,1301918.6,,,2408866.0,4225178.94,,2671403.544,,,6489534.0,3666208.7,3238011616.0,787748387.0,162498285.0,5427517.1,89061958.0,,31458276.0,,,,,,6431300.7,,22932832.33,2065232.455,129521981.0,,,37141430.0,1425906.41,,,,,,,,,,75924015.0,348548062.0,,10365638.0,,,,,,,,29013984.1,,,1145116562.0,,,8855837.0,1427787411.0,,,,,293848426.0,499383.136,795524597.6,21373066.9,1342739.474,,2022-03-16
2022-03-17,44066107.0,2264835.8,336752883.0,,,105928620.3,74927788.0,,,1605038.1,7136791.37,11278845.0,,2587156.0,171330.51,806632.7,,,243988.794,,,377740906.0,342692.773,45423764.2,1253062310.0,14412698.4,,12801660.1,537637.4,,,9052727.1,2379613.12,,1388608.329,,,4460122.0,4891860.6,2497635622.0,321129108.0,110205786.0,5120136.32,56419017.0,,19195593.0,,,,,,4865646.9,,15539404.52,1090522.76,73784812.0,,,25250731.0,1084848.79,,,,,,,,,,82091994.0,256419733.0,,8455717.0,,,,,,,,17236507.4,,,581951933.0,,,6421352.0,1038361592.0,,,,,222145370.0,258683.024,517535109.8,11752658.8,1486276.127,,2022-03-17
2022-03-18,86727746.0,2243358.1,320184335.0,,,99378604.5,492575757.0,,,1814369.5,8254484.42,12252638.0,,2515777.0,247892.595,843935.7,,,299134.443,,,305547372.0,271709.764,51627454.6,1330852617.0,16249228.7,,14293234.9,609942.1,,,4770137.0,2835158.59,,2012338.322,,,4310636.9,3591859.8,1938251968.0,275294399.0,90412527.0,4629911.08,43277530.0,,16952590.2,,,,,,9736339.3,,17241762.56,1162696.346,65205676.0,,,25101134.0,1092837.92,,,,,,,,,,62142730.0,142462069.0,,9735754.0,,,,,,,,18973819.8,,,784503143.0,,,7916676.0,863367612.0,,,,,232174146.0,332962.834,497923081.9,13646327.6,1684083.967,,2022-03-18
2022-03-19,53535208.0,971906.8,444981238.0,,,89924438.4,171212188.0,,,1570841.8,7688471.58,9839888.0,,3077465.0,219380.006,726942.69,,,186459.954,,,267103177.0,197205.485,35711450.1,1920358906.0,17391269.1,,21280855.9,414749.7,,,6312943.8,16004984.58,,1138322.115,,,6926616.6,5304884.6,3348706791.0,216021690.0,110669921.0,5635570.68,261833090.0,,16085577.0,,,,,,6127278.7,,12735422.93,1440070.768,80461466.0,,,21554304.0,1084463.27,,,,,,,,,,58236722.0,134004600.0,,8081727.0,,,,,,,,21574982.9,,,740103860.0,,,8293665.0,973306590.0,,,,,217441911.0,311616.089,642772023.1,16639393.2,1668721.101,,2022-03-19
2022-03-20,37792177.0,1087787.3,358722268.0,,,80267902.2,156238531.0,,,1035057.3,5709864.35,7483039.0,,2170874.0,340033.809,616312.91,,,235774.129,,,192354531.0,206159.021,37075424.1,1214574555.0,14100193.8,,16671353.1,763644.2,,,3782958.3,67939716.61,,1437020.801,,,5647985.8,11942186.1,2683244421.0,187768085.0,114957829.0,4520149.98,200134697.0,,39278025.3,,,,,,10693583.0,,10533712.47,1853181.04,59965811.0,,,18298915.0,4384196.51,,,,,,,,,,63289364.0,84364750.0,,5885870.0,,,,,,,,26264018.9,,,877814584.0,,,6487465.0,1273286156.0,,,,,216421024.0,321862.901,418628858.1,37480002.4,961403.852,,2022-03-20
2022-03-21,35858044.0,1203727.8,489271748.0,,,263893992.7,141974599.0,,,883133.8,5363407.62,11860724.0,,2204076.0,436925.756,714847.88,,,308396.46,,,196166589.0,216397.548,35975501.6,1466587272.0,15217463.5,,11264178.1,930600.5,,,3553991.0,40660440.1,,1686819.608,,,5208119.9,12059444.7,1972787048.0,251821302.0,156116976.0,3988971.13,120117255.0,,26007023.9,,,,,,7789850.0,,13421193.1,1587607.178,66688256.0,,,26020309.0,1886555.06,,,,,,,,,,53313687.0,95907735.0,,6892088.0,,,,,,,,21193061.0,,,744308035.0,,,7517778.0,1128550046.0,,,,,257607142.0,290890.893,812854490.9,16672949.3,1272759.204,,2022-03-21
2022-03-22,32131107.0,719078.8,696600952.0,,,200411676.8,148180818.0,,,1430075.3,9006054.37,8914347.0,,3040437.0,1094705.285,920796.38,,,374297.674,,,240989401.0,258368.644,38096916.7,1913687786.0,22069189.1,,15906261.7,866414.9,,,6215726.3,48602678.66,,1797753.573,,,7798200.5,5375427.0,2606594122.0,194693180.0,140977233.0,7359090.48,83727970.0,,38466059.5,,,,,,11704179.8,,14905455.16,2488190.257,66050121.0,,,27127664.0,2293634.2,,,,,,,,,,36245486.0,94258641.0,,8424636.0,,,,,,,,36163437.4,,,1056568285.0,,,9218351.0,1320637568.0,,,,,294356642.0,221399.767,680463851.9,18740736.6,789735.989,,2022-03-22
2022-03-23,39753906.0,769150.9,1433210457.0,,,93659112.7,134815379.0,,,1507854.6,9003841.75,8282180.0,,6249332.0,770416.286,788232.23,,,282631.74,,,258257700.0,255620.981,41444227.7,3138630549.0,22765932.7,,17013324.9,703497.6,,,6955879.1,53496865.95,,1781378.735,,,12601846.1,4336569.1,2229148945.0,192618743.0,134691374.0,10683235.27,87598991.0,,28246211.3,,,,,,9769336.8,,13463640.21,1890286.887,97546703.0,,,57500022.0,2613700.67,,,,,,,,,,25375407.0,142875649.0,,9602339.0,,,,,,,,34900636.6,,,1072540923.0,,,7069101.0,1576575552.0,,,,,223652174.0,142344.815,595026687.9,35406196.1,802533.588,,2022-03-23
2022-03-24,40777042.0,1712285.6,1596781161.0,,,173835772.3,118091815.0,,,1572871.6,11503418.0,8361900.0,,26329746.0,455489.375,902179.94,,,331440.057,,,365426194.0,484458.779,40176345.7,6388543351.0,18762962.2,,28184207.9,606550.6,,,2939593.3,47660119.85,,2081151.644,,,9825326.5,6973873.6,2925308666.0,196213149.0,188688990.0,5431092.73,54962805.0,,47588992.4,,,,,,7875476.2,,17770744.04,2028478.278,153203651.0,,,50974882.0,1681441.26,,,,,,,,,,28845413.0,197707064.0,,16825792.0,,,,,,,,38025630.4,,,1030782351.0,,,8848236.0,1760485433.0,,,,,314403935.0,223202.981,637194622.4,19189389.5,870963.024,,2022-03-24
2022-03-25,34533512.0,1440532.2,1044081878.0,,,248562193.9,70963685.0,,,2570798.3,12322112.1,7023416.0,,23899798.0,544345.272,898707.94,,,348620.122,,,1395041843.0,365537.445,41293064.1,3141743234.0,14880055.3,,39181140.4,539937.9,,,2768766.2,38973967.99,,2007262.806,,,7462139.3,5138184.9,3282093011.0,265207936.0,167937025.0,5318005.44,48055343.0,,32829200.0,,,,,,6979351.5,,17240876.83,1758090.086,110693511.0,,,35514665.0,1861258.44,,,,,,,,,,70528465.0,160733394.0,,12559624.0,,,,,,,,28424563.8,,,1055252790.0,,,10372402.0,1858891620.0,,,,,384600343.0,195128.399,523110603.2,20816641.8,1134565.766,,2022-03-25
2022-03-26,26270166.0,602981.0,655844903.0,,,97817056.7,74035467.0,,,1841649.6,5398430.18,4597794.0,,8786038.0,250578.543,466483.97,,,140712.587,,,607108488.0,231403.585,33107997.9,2132973446.0,9843189.6,,16210288.8,461112.1,,,1400967.1,17789077.83,,760414.286,,,4603268.8,4546360.2,1721080073.0,134824225.0,89705270.0,3320813.16,28742506.0,,29296079.6,,,,,,9136678.7,,10339742.2,986296.288,49919983.0,,,50426281.0,1089266.71,,,,,,,,,,68968026.0,61041230.0,,7816675.0,,,,,,,,18679782.3,,,959024142.0,,,4509884.0,2979109024.0,,,,,158397251.0,253278.335,276592163.0,40713711.1,1450435.079,,2022-03-26
2022-03-27,56557011.0,657139.1,521525689.0,,,90184008.8,59400977.0,,,1891179.8,6622670.33,5100834.0,,8140725.0,280343.562,741824.79,,,269280.228,,,1001850243.0,404881.594,60388868.7,5011160317.0,14114842.5,,19062546.6,384261.9,,,2513582.6,17141644.79,,1243196.793,,,24909507.6,4914837.7,1898865379.0,169736498.0,215197614.0,8432500.96,49529967.0,,50636033.7,,,,,,9809943.8,,16625105.69,1439933.788,91125736.0,,,27473534.0,2144708.95,,,,,,,,,,28392718.0,96194621.0,,8450934.0,,,,,,,,54952597.0,,,1678840146.0,,,8212725.0,13949215715.0,,,,,337451749.0,258211.68,503170037.9,23331236.7,779869.045,,2022-03-27
2022-03-28,41006642.0,938981.4,835282115.0,,,139581963.2,72793518.0,,,1962418.0,14005808.49,10993147.0,,10294635.0,450321.601,1045694.35,,,317565.782,,,721850123.0,649882.117,58223465.3,4742575106.0,20042315.3,,31014606.2,984116.0,,,4726894.0,23208725.45,,1780150.955,,,56735602.9,7540538.5,4188404987.0,411629803.0,184760414.0,11607377.58,85772842.0,,36675458.3,,,,,,44707938.8,,18669930.02,1857206.513,120968635.0,,,30738931.0,1806128.32,,,,,,,,,,24706440.0,138990707.0,,14660240.0,,,,,,,,56256548.4,,,1756642608.0,,,10091115.0,8780313471.0,,,,,474314003.0,244253.909,1097510097.5,24675533.4,729560.705,,2022-03-28
2022-03-29,46798726.0,4884446.7,637038089.0,,,149061077.1,47326795.0,,,1618678.9,14145705.96,9995186.0,,16402508.0,384501.211,860089.24,,,259040.835,,,1799631565.0,1685199.061,84472620.0,2888521363.0,17578336.4,,37785438.2,516448.5,,,3576770.1,35813982.93,,1928941.55,,,39088387.5,11445730.0,2925231506.0,371181312.0,414815623.0,9572815.79,72079716.0,,33279346.8,,,,,,25292585.9,,18002153.69,1577403.267,110250019.0,,,56502188.0,4377693.65,,,,,,,,,,57564670.0,118963331.0,,14281594.0,,,,,,,,78352879.4,,,1757611711.0,,,9585048.0,3089924519.0,,,,,326587826.0,230370.361,632003220.1,25708610.8,601123.017,,2022-03-29
2022-03-30,39419707.0,4072076.6,481309278.0,,,139580586.6,53814349.0,,,1692931.3,12311788.26,12021267.0,,9765482.0,448765.825,1053441.85,,,235009.892,,,1333081474.0,1129872.286,55680711.5,2594693052.0,19526653.8,,58708013.2,475799.5,,,3665359.1,20858433.5,,1512369.419,,,20848523.9,6063814.7,2914028023.0,276155570.0,215645945.0,6429564.48,32144222.0,,31157077.8,,,,,,10988699.7,,17869554.77,1868050.29,100984781.0,,,42151098.0,3233660.05,,,,,,,,,,31535981.0,118066282.0,,17470065.0,,,,,,,,52111306.9,,,3318843076.0,,,10254061.0,10160571778.0,,,,,248281046.0,176512.919,578572918.5,19292002.1,575985.787,,2022-03-30
2022-03-31,43760273.0,1606913.9,634744011.0,,,191043124.4,44762025.0,,,1576123.1,15540930.04,13515249.0,,7734809.0,566413.0,1231302.11,,,299837.61,,,814695736.0,619198.396,55971408.5,3121042529.0,23314064.8,,64572000.7,614869.0,,,4258261.8,19114961.87,,1815474.754,,,20000384.9,6094251.8,3181825752.0,344367935.0,232696372.0,9677273.86,48346435.0,,62250593.3,,,,,,11847677.9,,19755940.86,2752620.263,170437902.0,,,34122910.0,2227581.29,,,,,,,,,,40308696.0,200748266.0,,18324290.0,,,,,,,,92829034.2,,,4423356396.0,,,13664572.0,5866134093.0,,,,,380207809.0,200728.299,892880928.0,36500883.7,636130.053,,2022-03-31
2022-04-01,34694738.0,3850320.7,606755411.0,,,128915322.3,35700674.0,,,1316965.3,10106163.24,10906107.0,,6724855.0,456156.151,1117025.02,,,360734.553,,,595065597.0,513643.245,46312586.0,2537753276.0,19000303.6,,33453995.0,599426.1,,,3047715.2,15530991.07,,2109764.119,,,16911217.9,5226099.7,2406357319.0,258640277.0,149205057.0,6227627.09,39615802.0,,30904166.6,,,,,,26534440.4,,14092236.0,1666036.811,109606465.0,,,36236776.0,1696468.46,,,,,,,,,,25301722.0,128172696.0,,18008176.0,,,,,,,,84054171.3,,,1607831931.0,,,8730303.0,3853153858.0,,,,,259858699.0,206197.863,571211048.5,26795031.7,668550.578,,2022-04-01
2022-04-02,91455815.0,1704396.1,428563331.0,,,138983747.2,41330794.0,,,1116897.2,21994228.78,9663024.0,,14875508.0,272004.584,815505.1,,,226413.357,,,559111264.0,327522.492,60010318.0,2136365963.0,26996725.7,,34850428.6,448740.6,,,2254465.6,9068860.81,,1652414.36,,,13023983.2,22583012.8,2249743899.0,470284177.0,111390619.0,6087158.27,46697365.0,,33528502.3,,,,,,11788843.6,,13908991.13,1437429.463,91823285.0,,,59107221.0,1225034.07,,,,,,,,,,14909553.0,131030270.0,,13621808.0,,,,,,,,46021245.4,,,1276054903.0,,,9153135.0,2365925293.0,,,,,223697529.0,154764.496,510517708.9,30889798.7,470011.817,,2022-04-02
2022-04-03,39308552.0,1287672.6,339848281.0,,,109371756.2,33474499.0,,,1040097.1,19747904.65,7615805.0,,5936235.0,207604.821,735504.22,,,212589.013,,,322051982.0,833091.626,44350110.8,3312513411.0,19286531.1,,22002839.4,315070.2,,,4939926.8,10520150.84,,1431228.504,,,10912067.6,7229637.6,1566142107.0,227942117.0,95721665.0,4799722.54,31748819.0,,23451076.0,,,,,,8015367.1,,14848019.15,1226839.696,69821120.0,,,76648752.0,958450.74,,,,,,,,,,13369280.0,84168650.0,,10552980.0,,,,,,,,25963847.5,,,832189182.0,,,7090112.0,1853310569.0,,,,,159276295.0,107954.016,369037056.3,21511178.9,389899.62,,2022-04-03
2022-04-04,61034598.0,983929.8,925648259.0,,,166684548.6,32920019.0,,,1113384.1,12380492.58,7635277.0,,5303868.0,315154.081,855867.61,,,272796.541,,,427432017.0,483786.912,44339617.8,7865464102.0,20126576.9,,28632505.5,411748.8,,,3509489.9,14150881.12,,1653737.507,,,14981612.3,6063064.0,1662343812.0,198923594.0,128331819.0,11600809.71,25425407.0,,28115187.2,,,,,,8355993.9,,15144990.88,1636400.519,78867065.0,,,103016734.0,1245604.2,,,,,,,,,,19513943.0,102973999.0,,11182063.0,,,,,,,,38951939.8,,,1130947679.0,,,10158691.0,2110256262.0,,,,,212854271.0,220974.377,528980435.6,18204553.9,517030.655,,2022-04-04
2022-04-05,29744173.0,701989.9,426036842.0,,,140060187.9,39910220.0,,,738911.2,11877856.5,6499483.0,,4380644.0,268895.232,938054.31,,,257524.639,,,306324394.0,280072.791,43715595.7,17923489898.0,16806315.4,,17512128.3,319624.8,,,2409696.5,7887332.49,,1487565.105,,,23214878.1,7875800.6,1473394884.0,128888155.0,87588682.0,6900970.65,20390759.0,,25207479.0,,,,,,7222206.9,,11173985.36,1291501.187,65264686.0,,,62832757.0,1182344.83,,,,,,,,,,29868419.0,75698409.0,,9678943.0,,,,,,,,36749202.1,,,885102078.0,,,6814759.0,1694760641.0,,,,,182753719.0,311624.595,402887433.7,14577588.5,707737.686,,2022-04-05
2022-04-06,50222707.0,1481142.8,779884837.0,,,185319461.5,41860432.0,,,1230583.2,15762362.95,10690659.0,,13230453.0,391867.222,1263497.48,,,384359.375,,,488985053.0,426419.225,65273496.9,13248834268.0,24803529.2,,27303541.3,754227.9,,,3170155.5,16550680.9,,2622721.98,,,19053822.2,6937673.6,2539072341.0,196670682.0,159883708.0,8147839.05,35681162.0,,46631202.3,,,,,,27580456.6,,17726767.72,2437044.55,125401384.0,,,117737408.0,2302014.71,,,,,,,,,,38211488.0,157006115.0,,17201228.0,,,,,,,,56309894.3,,,1574306787.0,,,10253905.0,2909223566.0,,,,,303612719.0,359768.716,797237910.9,28173956.0,1224249.565,,2022-04-06
