datetime,1INCH,AAVE,ADA,AERO,AKT,ALGO,APE,APT,ARB,AR,ATOM,AVAX,AXL,AXS,BCH,BNB,BRETT,BSV,BTC,CAKE,CFX,CHZ,COMP,CRV,DOGE,DOT,DRIFT,DYDX,EGLD,EIGEN,ENA,ENS,ETC,ETHFI,ETH,FARTCOIN,FET,FIL,FLOW,GALA,GRT,HBAR,ICP,IMX,INJ,IOTA,JASMY,JTO,JUP,KAIA,KAS,KAVA,LDO,LINK,LTC,MANA,MORPHO,MOVE,NEAR,NEO,ONDO,OP,PENDLE,PENGU,POL,POPCAT,PYTH,QNT,RENDER,RUNE,SAND,SEI,SOL,SPX,STRK,STX,SUI,SUN,SUPER,TAO,THETA,TIA,TON,TRX,TURBO,TWT,UNI,VET,VIRTUAL,WIF,WLD,W,XLM,XMR,XRP,XTZ,ZEC,ZK,date
2022-06-02,53500732.903799996,154210036.798,860196940.9027,,,57841071.390300006,394212491.09499997,,,20852312.9157,149909258.02502003,688388248.6,,265516679.95000002,71720699.04054,348774982.76379997,,,11289871790.687698,,,67291831.77468,40274694.77304,80072034.1872,145845107.14576,266963545.192,,50371220.0992,72199746.05,,,61694242.904400006,122231124.21916,,4383366882.75101,,,64787399.7456,19878555.599999998,196399941.09792,40647031.69017,20835357.20826,304171272.6528,39130987.668,,15077571.461099999,49860342.34323,,,,,60830844.147250004,,115345134.75536,106555610.43532,169411926.4244,,,444777213.522,27291595.88743,,1134389162.0964,,,,,,,,110798862.046,240923349.0665,,1315546901.44,,,,,,,,52802483.26140001,,,400266041.22,,,46528764.827999994,47942714.68436,,,,,35982289.0207,145105855.93878,226167121.97100005,50357684.4236,46769913.29198,,2022-06-02
2022-06-03,51440890.672000006,140661609.256,651194823.2408,,,52921689.809820004,311104009.2,,,17649862.3504,130888615.16224001,536608232.04,,215879129.24,68639923.68864,375793039.6204,,,10600035898.4156,,,36123421.77126,26051296.16402,68120413.7228,128517491.01728,251387195.42669997,,43973097.8536,42581549.796000004,,,51757876.3128,116476146.40774,,4193647875.0607004,,,66224835.38339999,16739952.532799998,196800431.14545,32320212.80517,9606802.544550002,215606268.2151,27770551.7152,,36896085.8415,81275033.17752,,,,,48563358.297259994,,122906668.75299999,101763310.27128,150576853.6512,,,338573247.705,30346667.97666,,811059113.6714499,,,,,,,,81871859.26799999,205802169.6738,,1037843963.0400001,,,,,,,,46318097.4216,,,252488316.87184,,,39821117.18700001,39638248.47528,,,,,99227625.09758,90337180.08250001,288510900.16525,37534807.6878,45587281.0124,,2022-06-03
2022-06-04,23731876.2786,83806866.215,435062876.0558,,,47626577.946499996,212095411.572,,,16056188.219499998,95237064.3708,473237675.59999996,,217897511.67999998,54132814.45389,251110150.34559998,,,5597187907.045601,,,78867089.44760999,19824384.57935,49111882.759500004,98094438.4068,156353821.8705,,40346255.3613,28144060.794999998,,,37112951.598,74380142.05908,,2378945259.30849,,,41629866.06,18693272.503,150873986.6049,282292506.86465997,7424237.916,98278868.5776,24494693.7159,,12324356.741899999,65967832.903790005,,,,,39479851.20205,,138281991.05839998,67439316.13655,79761602.223,,,281928454.591,14619669.55043,,520418932.61516,,,,,,,,145790803.844,145367440.75,,1076790027.18,,,,,,,,32821330.218500003,,,331704561.93606,,,29512619.900999997,36422163.854159996,,,,,49390283.407359995,53717227.89706,136431782.9607,29096586.459,29621667.9759,,2022-06-04
2022-06-05,19068264.5485,73886307.08,374589774.48730004,,,102764723.01524,200015970.19,,,11006104.5122,83356309.10336,605099569.92,,122807124.0,92004223.31175,289833453.981,,,6143069666.626901,,,38591075.08148,21447691.27471,70422088.088,72535649.68800001,140554124.9316,,31244983.0272,39908449.68,,,32867288.0622,55942547.73246,,2586014029.9675703,,,42192534.15180001,11973151.162,135114192.2418,162865580.96915,37881890.9635,60621021.2663,33930784.734400004,,8572541.172,32264483.059320003,,,,,37713826.5469,,408251313.43632,76578190.919,76068795.8927,,,216165813.422,44576540.15265,,410297809.16584,,,,,,,,99850602.3,110072428.6992,,1014151954.1899999,,,,,,,,31137672.213999998,,,173665915.63557002,,,40306353.636,35542004.49384,,,,,34837779.1577,58696491.29022001,150474215.4813,34680726.5805,23241074.755140003,,2022-06-05
2022-06-06,32843606.0994,143379900.79,992447785.9056001,,,76385933.6625,285319640.594,,,18824710.48,147337121.14268002,919852024.2099999,,310098099.09000003,109629834.92819999,651316446.3316,,,13689881156.0888,,,62067692.49832,33712062.45069,114327208.88759999,170417481.19665,243123679.38599998,,56411412.3776,409540927.34000003,,,166726589.7804,126340602.90975,,5423983784.2663,,,74299857.66,17712236.9593,374072497.09992,72869724.24189,19026020.72475,66790339.459800005,42754633.98150001,,29083925.95143,48206892.04604,,,,,40609782.236870006,,348127186.90940005,117896858.27080001,139471892.613,,,337940409.84000003,81498259.90599999,,436878537.31974,,,,,,,,189083891.798,229363042.23360002,,1893849692.3500001,,,,,,,,133776587.3472,,,212106302.99144998,,,63331664.22,60409073.79234,,,,,50638110.769319996,63265259.57310001,257037892.5528,73240794.8706,52916935.94479,,2022-06-06
2022-06-07,37099499.784,170525321.442,1175839615.3878,,,75539964.41156,399820054.172,,,50209501.528900005,225515424.0294,1091878479.02,,251002496.92000002,113192450.84928,1072915274.3784999,,,21524856074.7285,,,54095035.55014,34568114.713999994,96483851.28279999,192185238.19578,306106354.48319995,,74055101.6166,143888614.646,,,101025163.14239998,136754057.14348,,7408708227.03622,,,109782713.7918,19340386.1357,987571396.1992999,60879039.32118,19295700.716479998,94639820.9438,39695482.8593,,27682738.646810003,78482109.10514,,,,,79026190.52411999,,504648173.78304005,153932619.19302,157036560.25199997,,,372001698.62,43470489.19748,,318359679.10614,,,,,,,,147645281.784,218616790.56629997,,2032716824.8,,,,,,,,74780232.732,,,249016408.72746,,,71085912.001,63255561.09368,,,,,50744598.80904,79376121.72567001,456948738.96862996,206986483.72759998,71376137.91825001,,2022-06-07
2022-06-08,27029797.7934,99393268.26,1129444848.9968,,,104491461.47087999,214827903.99499997,,,39039771.2991,158634179.37084,479083200.48999995,,155708898.1,59457146.05136,454353275.99340004,,,13758318787.6225,,,30880651.63335,22980295.633679997,59945526.3511,110008003.67075999,199918681.0285,,50917306.1928,73470107.53799999,,,57418153.503599994,82301176.69821,,4708154486.94206,,,67508050.89,24941668.7412,273465704.01000005,36817161.109,15529285.070319999,80228639.94530001,24293893.5679,,17136532.65225,35220211.78676,,,,,40567112.88516,,448939075.7939999,153221218.26484,93820535.5191,,,198276834.106,51644389.61616,,282453331.95025,,,,,,,,104616948.926,123342215.2665,,1005864353.1999999,,,,,,,,152668005.9786,,,154976473.79746002,,,45168063.08,44300848.44114,,,,,43689980.35475,42717888.16568,236816032.9155,99303878.3904,40976644.19784,,2022-06-08
2022-06-09,20595769.7836,70180071.88,652058950.8918,,,59066233.97486,156892732.605,,,20656374.096,139956601.88250002,387627992.85,,101052582.39999999,45582924.627349995,280157145.8504,,,9248037475.9275,,,24259448.013019998,17398049.646080002,46873134.0126,83940976.48937,226622082.6942,,58581099.24159999,81047180.247,,,51425613.8955,57697630.316819996,,3289384594.02267,,,49064838.416,11948684.2888,189646005.53925002,30542932.633209996,11462564.462089999,57331667.712000005,22269076.9914,,13023283.63323,51971466.85584,,,,,37370298.0168,,722986635.2663001,120738007.1007,75966799.4967,,,181957573.6,24444049.14226,,396650866.88136005,,,,,,,,65687010.648,104080715.4366,,1034912260.6,,,,,,,,201072557.918,,,115672301.21982001,,,36714506.16,140707500.93738002,,,,,22692051.61872,36363205.29315,174654512.72000003,158527373.82750002,35733550.12114,,2022-06-09
2022-06-10,26186364.287,113082902.82,767619325.3712,,,70073839.35694,234905764.656,,,17001315.698000003,187969125.90614998,447338945.03999996,,154203276.92000002,80204753.62480001,654581861.0604,,,12966579767.8043,,,29036543.78284,25160391.80168,74084474.2975,134110067.55029999,279567025.8276,,161568352.6672,92378467.44,,,63927161.17,102383793.61446,,5997806841.1438,,,82210826.2894,26002042.479000002,224632939.08636,47202996.124450006,15896043.13321,14224853.414800001,29821933.3784,,12934624.685519999,46087097.33958,,,,,56338462.192880005,,594600947.5250599,162125741.69806,109257070.692,,,282769284.81,27107117.759260003,,576848700.29788,,,,,,,,77594816.25,160013309.5611,,1041780520.9599999,,,,,,,,139953532.94509998,,,155058244.3908,,,47027130.964,93199317.3985,,,,,43578248.393190004,57633674.909389995,373451301.35352004,143229171.5302,32992534.22268,,2022-06-10
2022-06-11,24198220.6488,123243925.96800002,892946193.3147,,,56188290.17574,340810641.268,,,19725012.755000003,147617093.45791999,536245021.26,,186157395.89999998,71423349.87480001,567965519.0406001,,,11121381760.093801,,,33455869.04084,37824457.67977,98531293.7034,150921250.19482002,252533934.4928,,92690898.6368,96917092.251,,,71787828.1152,118826501.17250001,,7600334994.63744,,,82382677.17459999,25577186.642,212150371.99271998,38397917.480280004,12929916.282750001,0.0,22573815.7752,,13466551.93884,58607419.9207,,,,,32860251.213580005,,515021438.9760001,182665426.8549,126845424.0981,,,335272927.01100004,30022959.123239998,,301287943.2243,,,,,,,,65082548.684,169908662.6226,,1104918624.78,,,,,,,,120905051.47160001,,,203033804.69259998,,,49911438.762,65839840.88122,,,,,38478441.92479,53106966.97152,298452477.75812,111496345.77409999,44412559.0831,,2022-06-11
2022-06-12,28993888.6154,180467739.95,937468031.8751999,,,62067568.49188,365380761.27,,,22239375.41,190638085.84055,738116743.21,,247304525.4,85124415.33024001,630841589.5545001,,,14898390439.775702,,,39479827.0152,32104733.02122,109863059.96079999,219573581.32944,299020004.0785,,73368954.1253,155159816.072,,,78311988.2943,146421205.43232,,8629727267.2636,,,92238635.1704,39577634.5294,280075454.24394,41852555.21495,17908929.948,0.0,26414875.9347,,16022385.364770003,47656718.2665,,,,,31521263.90025,,443438076.20616,181382834.28636,200082185.669,,,445102275.87,185049977.24844,,337024192.24045,,,,,,,,90950258.991,227249380.4628,,1395700289.76,,,,,,,,112721839.9401,,,295998045.90525,,,55233418.574999996,76704887.74051,,,,,36114009.88656,59201434.47146001,358982501.64210004,89180569.5387,62498134.296,,2022-06-12
2022-06-13,59824498.9048,331048332.032,1767819672.3198,,,147571324.21985,564407331.072,,,35645758.33,341245027.955,1235392863.6000001,,418308178.72,187047572.78759998,1242768282.2856,,,36460493235.54,,,69397482.22356,50635141.98431999,245345013.72,513352221.354,774202719.2353,,147026875.546,192427184.61,,,116899688.44,320679690.53568,,20979003052.85232,,,150059908.57,51899397.495000005,660094870.15134,70984865.58927,25242319.10148,0.0,37378055.7766,,27558276.961,114133499.11860001,,,,,60481409.62528,,836449868.65482,372555273.0336,554048637.7633,,,748040845.404,153649141.3975,,317687469.9168,,,,,,,,178203141.945,447362446.804,,2920934074.56,,,,,,,,246861971.433,,,1607309479.65735,,,100002368.86199999,117364554.71739,,,,,74548326.3237,103936262.59688,715054745.3357,139380663.22,94555447.88148,,2022-06-13
2022-06-14,41085149.282400005,237977042.325,1342358114.0952,,,106932823.425,398928184.38199997,,,32855178.0487,205840626.20478,907878115.6800001,,345195968.88,161787509.96240002,963675133.4647999,,,27600497233.969204,,,54497160.72645,41085448.565,120450685.68900001,329653871.15463,510425851.29100007,,91397629.06719999,124129307.86,,,80834069.277,226675929.04320002,,14906630296.10496,,,109916350.29900001,48691087.6185,520518568.62125003,58265275.569790006,18899509.78797,0.0,38082223.427,,22921217.462700002,76426403.79204,,,,,35178943.3203,,744396649.19988,253640177.32452,296678155.8104,,,475191988.47999996,60456773.8635,,193982076.72239998,,,,,,,,129229161.93900001,359901171.1971,,2263103254.0,,,,,,,,194111596.99359998,,,1254486532.63395,,,80401348.89999999,82664553.29808,,,,,59664726.33225,129294837.09424001,512561148.52844,100196221.9608,60333156.879030004,,2022-06-14
2022-06-15,51052751.9832,264799688.78399998,1445056468.497,,,195029062.1433,616281032.64,,,32679816.0,372987910.03138,1093836556.0800002,,362363867.6,177396578.09481,1223359767.9975998,,,34061154131.4075,,,68455812.46452,68409530.53144,173642817.1699,416872204.92737997,724981213.0101,,93663403.9208,166392779.976,,,122636369.78460002,269575784.56332,,19338222155.30764,,,131749324.769,48084057.2826,515733961.0977,61982488.980009995,23407497.18892,0.0,40988043.0867,,24289404.159549996,67503042.72708,,,,,47264239.68771,,929568216.07299,298229824.11549,330913892.2496,,,600091210.986,65785979.25681,,209612472.681,,,,,,,,154413688.22,364212592.3289,,2736147305.92,,,,,,,,212061647.7672,,,2878383215.75075,,,155405206.57999998,109750259.1913,,,,,68710004.97288,150069635.9607,609529691.45276,108939860.6184,80560215.65968001,,2022-06-15
2022-06-16,39511041.4612,140236663.87199998,726496299.182,,,75172011.36119999,390923421.06600004,,,29733145.4735,168902245.87086,562172693.88,,222908638.4,124653022.68336,626431879.9511,,,17994616896.828,,,38465794.0098,32262994.81075,97358245.0984,297789207.13943,354609217.1865,,54855547.7358,175378927.38,,,56902109.340799995,130676661.98640001,,9358828313.210089,,,73255882.01139998,22664939.7348,246580987.44336,33786921.8617,13013266.92864,0.0,23378480.6334,,12805772.084560001,34628004.39511,,,,,27333018.7692,,440800223.94835,182171021.26224,165358832.4884,,,302984834.09999996,37075345.13664,,138164206.08202,,,,,,,,88000884.683,200975375.5449,,1927536275.0,,,,,,,,162337430.1432,,,882079691.55414,,,95157330.39,51354221.44425,,,,,40776676.97904,81871315.62619999,329653044.26481,111308164.9452,39935343.17619,,2022-06-16
2022-06-17,24955954.9656,92948396.358,526484935.917,,,54382669.52228,368523009.36,,,26455898.332,116011105.7664,380335291.7,,114471393.09,222993273.78152,492891103.8791999,,,15878000024.4261,,,40441612.33845,33310911.405739997,49765455.432000004,131131700.09568,245670941.382,,44494086.82399999,107452059.75,,,44832467.214,99863143.8842,,7148720940.200191,,,50648780.5344,23031419.4439,169585644.3471,24620917.502910003,17726874.66322,0.0,61698135.9159,,11572660.19292,20532750.41994,,,,,20731975.59,,298989150.46884,170227646.27068,112570181.6338,,,281138839.56,23872238.387099996,,124215875.80886,,,,,,,,68102057.734,140886914.7776,,1287375058.7,,,,,,,,93608753.2704,,,416249889.66942,,,47957161.356,34051837.07473,,,,,35712067.4853,93914129.65872,324371206.80863994,74506093.30229999,43703520.8694,,2022-06-17
2022-06-18,26818710.6936,155252226.276,803948125.329,,,64749683.509560004,450329159.5,,,32862192.5864,185448302.25039998,477141189.81,,191578784.15,302619869.6972,868404115.8720001,,,24052112139.063602,,,49172882.56023,35559879.15826,107536935.4884,264005503.3096,342078007.2696,,56658171.724,100477956.992,,,88020741.0895,150530847.45696,,11320212992.017551,,,95942864.33940001,28070647.4448,229017811.671,45013656.904920004,17704638.1048,0.0,35595755.9854,,15559337.0406,32452588.580220003,,,,,27689233.908960003,,418903487.30140007,261528980.60352,155609079.0828,,,288052670.61,31251560.3008,,144041611.54573,,,,,,,,90514899.384,183159610.7085,,1968790016.7,,,,,,,,113087287.4755,,,650862614.80082,,,68366776.666,59535254.87784,,,,,42529220.53632,75709967.8,409340241.74591994,69653071.2168,50980153.24072,,2022-06-18
2022-06-19,26551015.928799998,175028802.402,648661749.0288,,,54530255.4496,626952866.586,,,24271686.6444,190969597.58009,497295526.08,,176624694.72,175744891.81809,705041902.6554,,,22400082815.2708,,,43961505.33192,34661205.6273,86934250.30360001,737121040.85181,274325841.5765,,94718668.222,100184093.05600001,,,82352279.835,145951865.4475,,11737265419.797842,,,111953906.6215,20837477.8412,191587529.30625,43808146.508729994,15146934.504919998,0.0,27973114.748,,13362948.60784,38097908.161029994,,,,,22599609.470399998,,404405914.80898,539094103.99174,128750103.8796,,,254557586.79000002,25102867.5677,,117912617.5008,,,,,,,,81914663.72,156333030.6168,,2192115861.6,,,,,,,,92765381.194,,,464797448.78,,,75732993.83500001,55615416.01465,,,,,48780434.861719996,61843079.54483,336574198.68604,56875025.3325,73464333.885,,2022-06-19
2022-06-20,120592461.21509999,238421935.784,656867115.6138,,,60396965.2017,714158499.0500001,,,25717127.258,129398030.87848,562041068.79,,176451149.16,131794717.39985,587557235.4959999,,,19249831375.712997,,,40866146.508600004,50219697.210379995,115536097.73659998,261136792.26,284280578.6512,,79361666.97029999,135977349.015,,,53391646.972,160058261.6406,,9752349511.91215,,,97652546.559,21835220.872500002,177479246.08512,49136109.39378,27861339.46926,0.0,31987504.8715,,11507650.94575,25406337.23,,,,,26086582.751399998,,363108298.54580003,306019523.07006997,107458268.7672,,,277754609.938,25821376.870079998,,118068024.34323,,,,,,,,76721390.72,150505655.4504,,2014434878.52,,,,,,,,94006982.39009999,,,260190929.10552,,,64019758.16,55133849.42352,,,,,46004002.92507,52021688.55153,268877636.58825004,50638980.529800005,48000166.717140004,,2022-06-20
2022-06-21,91811971.59030001,264316604.48000002,556643774.284,,,49298566.49344,478120622.588,,,44152435.387499996,105325869.03500001,433937761.77000004,,174238863.93,178502590.56834,511754956.72800004,,,16304812453.761599,,,43843030.27314,205192221.1236,123576960.69520001,529442933.02988994,240330743.324,,59439416.963199995,113505077.624,,,55156178.31079999,135231952.7852,,7562248966.21744,,,197709613.1361,19371346.1732,170462554.20324,48688817.6726,32573719.927679997,0.0,27955184.9104,,14540678.778599998,47580560.74482,,,,,25686850.64055,,340941157.50008005,210910147.1435,133524778.1211,,,286628458.332,29530115.33723,,110174000.47488,,,,,,,,69200411.272,212147239.6764,,2010156707.79,,,,,,,,90708833.1117,,,281255322.74865997,,,109654372.604,53511875.07543,,,,,40058872.9422,51536470.951630004,271681540.6452,56542526.0153,48594440.37075,,2022-06-21
2022-06-22,64569518.875199996,155459291.83400002,478932051.9425,,,40963583.595249996,356018371.744,,,17283463.79,190720164.30836,392249946.31,,162250876.92000002,102590577.73142,447374496.1734,,,16225328497.238201,,,31173851.975119997,69175474.92680001,98959933.6782,298455451.18028,197775348.386,,127207680.512,102414760.448,,,39752026.1568,104866896.09204,,6757822941.9426,,,108761641.77319999,21339714.1688,124617908.33168,30046954.76442,31391946.215040002,0.0,23618874.3952,,25335020.9936,24095364.57776,,,,,28073057.8068,,293071612.968,163957621.41657,147964470.721,,,200085519.81599998,25477733.4196,,79581426.40162,,,,,,,,54530121.672,336010467.7457,,1575862045.6499999,,,,,,,,64497323.98,,,173983314.01319,,,194117448.044,35974868.9663,,,,,37471166.36364,37690985.50689,220934660.65595996,38977323.2217,35735797.4456,,2022-06-22
2022-06-23,33619292.059599996,153414045.2,380469015.652,,,47601438.94092,340361941.65999997,,,13391899.095500002,275459651.17772,525220405.92,,141916049.92000002,96602435.67604,602043244.6784999,,,14741313383.664,,,39685815.6198,70825747.92557,197402234.2242,188734819.16716,214848742.78,,92911887.5536,67495781.325,,,42779229.891200006,88418421.6832,,6799733040.336679,,,86371571.44629999,38657253.3534,149113470.74664998,36028595.32832,16053058.27848,0.0,22684304.919,,38594218.49268,49359456.34844,,,,,77290146.97137001,,264100725.163,212896962.04077002,167620453.8218,,,208724677.056,22296584.051390003,,82608684.158,,,,,,,,191890908.911,324899715.25200003,,1810846288.3,,,,,,,,62377759.9296,,,134278730.5212,,,163195370.70000002,37139171.187599994,,,,,40298744.9216,41113529.675270006,221883213.1274,45388811.57,49515009.95892,,2022-06-23
2022-06-24,51304072.0212,144056967.692,515226385.728,,,50496953.88504,276887385.624,,,17784254.880000003,183143786.14955002,664372387.84,,577232644.26,142484265.96558,512548430.1462,,,13703694557.873602,,,34480559.62238,60221184.67442001,109146846.0544,220546594.94280002,250119512.7012,,78452391.3132,70635419.79900001,,,71173406.7,94365006.85455002,,7411098731.86368,,,93893387.561,25084763.4378,166147435.45792,43681021.24132,15945033.02028,0.0,20834034.8203,,14676577.589740003,41251077.96306,,,,,59873761.20021,,238750799.70637,164758308.58799997,145149791.3056,,,325143157.977,24068898.100520004,,245803779.63,,,,,,,,126818522.14799999,306783455.0968,,1768645146.42,,,,,,,,99951854.9852,,,136243116.6525,,,92503331.62,42338467.82402,,,,,55864801.50075,43593458.8595,758874058.9094,49065391.4478,48484814.23716,,2022-06-24
2022-06-25,35709879.926400006,118171823.20199999,360599088.5322,,,39738224.36751,259654361.472,,,15186689.799600001,133530443.5095,531543349.40000004,,431810105.76,167848319.22173998,386209292.7627,,,9325667584.709301,,,36277285.14372,185188748.35999998,82019576.23079999,181066264.33580998,173367002.3274,,59835552.1564,39191953.104,,,48132100.3871,66438053.95551,,5633946295.872,,,65874936.5604,31303680.6123,263024853.27264997,33123388.792609997,14861115.56415,0.0,14541779.496399999,,12886730.054640003,69824032.91103001,,,,,31385607.904,,212293947.01438,181100299.35983998,270725680.0512,,,550489485.107,20013102.78579,,231339852.47129002,,,,,,,,108415533.08600001,818126620.984,,1312840746.0,,,,,,,,136823130.848,,,80763358.51985,,,76112360.88599999,46003908.44295,,,,,28342265.11956,31629481.517280005,266980800.71982,40791366.0,35943141.438750006,,2022-06-25
2022-06-26,43308921.9526,77004178.12,489408716.082,,,38868937.190850005,815192269.956,,,13111367.420799999,119995071.73216,471244126.91999996,,197335806.84,182376797.98973998,341856416.804,,,9311427579.1176,,,42175913.3107,99251358.08245,71099415.3364,597362603.58976,204605642.40280002,,43095956.904,52417058.256,,,38066141.214600004,150494923.00917,,5464550785.67202,,,90552062.5288,24739410.9467,202689215.71902,40384602.5196,17203648.98672,0.0,14934272.139999999,,12890508.944200002,44320894.79112,,,,,85149039.53612,,204692822.62851,170673307.34216002,190728940.2585,,,311947716.856,30055623.817449998,,133855969.53666002,,,,,,,,69553834.079,653720191.5928,,1117023338.8799999,,,,,,,,79743811.8466,,,85237363.90848,,,81417892.793,44823039.042,,,,,28174601.31465,49282208.64405,232384003.87358,41672717.136,32053299.604849998,,2022-06-26
2022-06-27,32782062.5164,71517779.424,394653034.70640004,,,43431325.21749,571865640.976,,,11429294.554800002,130261745.51743001,478783049.62999994,,173694829.42000002,135170528.8808,370422807.11840004,,,11180414736.57,,,206589137.63832,54972507.328159995,68582986.122,863602992.10248,204480554.81370002,,44040650.322900005,57436523.64,,,30310727.5072,237796854.5,,5519105227.7619,,,79426359.2875,29031325.0824,134644523.55354,28315659.376679998,17550601.8828,0.0,17687845.0039,,13328716.934199998,24282753.929909997,,,,,126236852.10467999,,214220173.17925,135407605.49568,184150475.0253,,,278110612.112,22019394.324980002,,82908649.43138999,,,,,,,,85073575.412,421936374.5352,,1135277913.0,,,,,,,,78897182.754,,,279756397.55898,,,79429293.141,39735566.62803,,,,,29516066.1272,48522565.037070006,262375144.99279997,130106945.12,31324851.92765,,2022-06-27
2022-06-28,293909546.5905,106216440.0,405390030.423,,,46047732.60458,1025336072.727,,,12274838.168699998,131242275.827,555734526.5,,205226630.61999997,176836420.95782,500318965.1880001,,,11814893426.608799,,,326821531.17903,63443101.80121,69612704.39699998,381462330.10912,225519073.794,,65946797.351600006,53654873.94,,,34336155.73859999,148916489.04119998,,6667577797.176499,,,81724444.6408,41986982.553,123859362.86240001,30706907.7546,14032993.0104,0.0,44120405.5655,,12988014.928120002,20153563.40088,,,,,209662291.60461,,419388708.7852,147907669.78381,161523247.1448,,,303106903.48,23796531.65664,,115262439.17672001,,,,,,,,89875738.185,317582001.09000003,,1334503365.72,,,,,,,,72962154.54839998,,,181366326.799,,,65204196.64,45473425.61824,,,,,32394201.0227,42477735.47349,250117945.83216,160685513.40240002,36738242.16144,,2022-06-28
2022-06-29,114905489.0375,95731533.24000001,407701325.6893,,,50548692.201960005,609565026.941,,,17343818.7495,133067820.51090002,531686594.74,,152840449.44,178553540.43952,436907819.5960001,,,12245038568.301,,,67939286.79927,67312226.0739,86474486.21,402761501.32063997,231395314.02199998,,84477967.4403,52982016.309,,,33515184.9912,114450839.03318,,6876587966.343,,,66031981.4156,37360569.248,126613574.76900001,33399355.25157,12403547.6493,0.0,124842363.82800001,,13079304.83808,24186394.24154,,,,,106816487.72884001,,285006205.53004,163930534.06574997,122393319.0714,,,314504633.252,25805032.63092,,232551712.01496002,,,,,,,,77358964.551,323474851.752,,1382513435.1000001,,,,,,,,57913277.864,,,127829165.793,,,88613381.62799999,36353850.169,,,,,39333457.9,59753960.29932,269136776.12806,65163746.1118,47670285.81436,,2022-06-29
2022-06-30,88557993.573,100397260.965,533397753.932,,,105008122.4772,527383247.784,,,66677217.89439999,228246357.68704,610923750.37,,183823454.04,167368729.88952002,513087594.1272,,,17133839721.7525,,,59018294.81104,65862613.62366,69759218.0978,382790860.7544,267159935.7318,,62073316.578,74705697.73699999,,,38926294.022,116651366.32376,,9030876921.27885,,,79718194.0093,29393555.23,176297566.71599,38429533.5169,14145799.538139999,0.0,218245616.994,,16581600.4337,47210798.510400005,,,,,70501888.58737,,309601348.10879993,197221963.081,169645727.88770002,,,286709379.715,25047677.925759997,,152499617.95545,,,,,,,,83494700.706,539210016.6573,,1510593732.56,,,,,,,,83729920.8006,,,174461777.16975,,,102244599.831,47622207.9402,,,,,51389459.032859996,49728278.0547,427020656.59932,62360016.660000004,64162867.4945,,2022-06-30
2022-07-01,48705881.4346,93027729.47100002,458713726.82850003,,,73721981.99512,413790566.41599995,,,165718057.1224,275636120.6128,564231694.23,,156006035.64,124952827.71136,519789388.125,,,17641576523.736,,,34848960.31365,49244708.3835,186569481.032,271800468.36666,266356789.88799998,,44886529.8455,66424021.800000004,,,34257700.203999996,102827669.2479,,7907948229.49404,,,78908132.926,22190758.415999997,141272131.53144,34785409.72517,14562319.3232,0.0,83286298.63,,13497647.792299999,27487750.44186,,,,,68592452.83188,,247222313.75025,199934103.93179998,135249636.855,,,242667688.149,25086628.1904,,76574292.20679,,,,,,,,74145639.642,565253855.4383999,,1476231449.07,,,,,,,,59718295.2107,,,134262329.7611,,,59343457.669999994,49793960.05872,,,,,35066209.6244,43739998.52628,326309463.81378,55784180.5875,45618424.45586,,2022-07-01
2022-07-02,30428498.5925,73180971.976,282835416.047,,,51899395.06018,236368486.116,,,41774951.4555,237847320.71415,301353998.4,,83672813.76,87727711.98743999,282192428.5674,,,7366407907.372501,,,43220937.99595,34269129.95008,148679771.53440002,193887885.0945,170551600.5521,,53236418.963,30581495.109,,,20533336.7232,58235773.3551,,4238697948.03396,,,39012506.6384,16366260.5564,116266592.7088,22560464.3734,10559555.537999999,0.0,33591761.0028,,9464944.263959998,14576608.9056,,,,,34264999.00912,,158397015.5686,109668522.32061999,62580082.752000004,,,151476448.81599998,15469014.384569999,,50830977.85825,,,,,,,,46759632.92,229066760.9217,,772760654.5600001,,,,,,,,39023600.0928,,,54960203.887949996,,,59760025.245,27919748.357479997,,,,,29268551.389,59335633.048,178689164.5129,102201907.17999999,35821376.6846,,2022-07-02
2022-07-03,21596002.560999997,70298846.02000001,249388623.64420003,,,38428987.65528,263249272.203,,,101364072.48200001,157571872.15243998,278179771.81,,91874809.44,84703530.06719999,302421352.3317,,,8678162887.4529,,,28514232.77661,71389987.68011001,115306831.088,142994234.08704,163490905.37219998,,171302311.29320002,33216013.366999995,,,24167913.445499998,52270659.404479995,,4026812240.5857,,,43592604.4834,14918552.7684,83902055.52768,21451504.306750003,9104984.72356,0.0,23639971.9833,,9634651.20355,10671653.49443,,,,,33977001.13677,,139994220.8448,114932773.12408,60484449.0411,,,140392148.358,15613085.90464,,33777282.47575,,,,,,,,64431383.940000005,166356222.088,,637591146.29,,,,,,,,102330269.1346,,,133478366.15344,,,45220514.24,26701124.50616,,,,,21319850.17288,28399337.11206,215936925.58958003,48524901.981,28593609.12688,,2022-07-03
